,artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
265,NANO,N,0Eb9A3qhwskz4PllOhfUuj,"No pain, No game",1HUgqhTeOMW7IUm5G2a2dR,50,2013-02-27,202873,False,https://open.spotify.com/track/1HUgqhTeOMW7IUm5G2a2dR,False,https://p.scdn.co/mp3-preview/f905cbd312673df2e57b2ffca4415e6ae6a065e8?cid=78e434819ce74de2a9da9bd344483f65,10,anime,0.531,0.983,5,-2.102,0,0.0943,0.000372,0.0,0.289,0.646,94.846,audio_features,1HUgqhTeOMW7IUm5G2a2dR,spotify:track:1HUgqhTeOMW7IUm5G2a2dR,https://api.spotify.com/v1/tracks/1HUgqhTeOMW7IUm5G2a2dR,https://api.spotify.com/v1/audio-analysis/1HUgqhTeOMW7IUm5G2a2dR,202873,4
266,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,Eye-Water,1EmEUcSo4TNbxR84er0edj,48,2013,181413,False,https://open.spotify.com/track/1EmEUcSo4TNbxR84er0edj,False,https://p.scdn.co/mp3-preview/26579fea2cafd898f33ef3b1fb15bb4464254c4c?cid=78e434819ce74de2a9da9bd344483f65,3,anime,0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,audio_features,1EmEUcSo4TNbxR84er0edj,spotify:track:1EmEUcSo4TNbxR84er0edj,https://api.spotify.com/v1/tracks/1EmEUcSo4TNbxR84er0edj,https://api.spotify.com/v1/audio-analysis/1EmEUcSo4TNbxR84er0edj,181413,4
267,Luna Haruna,OVERSKY,6F1qAKzkvEUVU2Y33vxuss,Overfly,5KQk3xqndCMM8kQkS0tfOT,49,2013-08-28,267506,False,https://open.spotify.com/track/5KQk3xqndCMM8kQkS0tfOT,False,https://p.scdn.co/mp3-preview/2b52f7d6e56257ae263719a5dc728ca5503d985d?cid=78e434819ce74de2a9da9bd344483f65,2,anime,0.584,0.854,8,-3.491,1,0.0443,0.0927,0.000252,0.0964,0.341,133.954,audio_features,5KQk3xqndCMM8kQkS0tfOT,spotify:track:5KQk3xqndCMM8kQkS0tfOT,https://api.spotify.com/v1/tracks/5KQk3xqndCMM8kQkS0tfOT,https://api.spotify.com/v1/audio-analysis/5KQk3xqndCMM8kQkS0tfOT,267507,4
268,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,2a9NHZwSyE5SAt6Z0V0zHF,暗殺一家の館,0a85d1xsH0C8eBEd5JRmW0,44,2013-09-18,136840,False,https://open.spotify.com/track/0a85d1xsH0C8eBEd5JRmW0,False,https://p.scdn.co/mp3-preview/3099433e05a2e8d6a571b0435e2a831e92712c7c?cid=78e434819ce74de2a9da9bd344483f65,12,anime,0.298,0.219,4,-13.495,0,0.033,0.971,0.115,0.109,0.0745,100.206,audio_features,0a85d1xsH0C8eBEd5JRmW0,spotify:track:0a85d1xsH0C8eBEd5JRmW0,https://api.spotify.com/v1/tracks/0a85d1xsH0C8eBEd5JRmW0,https://api.spotify.com/v1/audio-analysis/0a85d1xsH0C8eBEd5JRmW0,136840,4
269,Hitoshizuku and Yama,After the partY,0b6bP73xLMUe33k8xkPzRw,Bad ∞ End ∞ Night,6NOVN6EGoqaKqqa3EwHa09,46,2013-06-05,248333,False,https://open.spotify.com/track/6NOVN6EGoqaKqqa3EwHa09,False,https://p.scdn.co/mp3-preview/71871f183761a4643b60513e10eb2ecf5019a1b8?cid=78e434819ce74de2a9da9bd344483f65,9,anime,0.503,0.781,1,-3.644,1,0.0554,0.0497,0.000723,0.0577,0.58,203.757,audio_features,6NOVN6EGoqaKqqa3EwHa09,spotify:track:6NOVN6EGoqaKqqa3EwHa09,https://api.spotify.com/v1/tracks/6NOVN6EGoqaKqqa3EwHa09,https://api.spotify.com/v1/audio-analysis/6NOVN6EGoqaKqqa3EwHa09,248333,4
270,μ's,ラブライブ! μ's Best Album Best Live! Collection,3D6S8s4QyjcF92x5oMZBKU,Snow halation,7B2YKWz6UoXvOUEX32r3ov,46,2013-01-09,260265,False,https://open.spotify.com/track/7B2YKWz6UoXvOUEX32r3ov,False,https://p.scdn.co/mp3-preview/c31af081005e1031c097b32a7a4942617aec7e91?cid=78e434819ce74de2a9da9bd344483f65,3,anime,0.42,0.954,9,-1.249,1,0.106,0.308,3.71e-05,0.118,0.257,172.909,audio_features,7B2YKWz6UoXvOUEX32r3ov,spotify:track:7B2YKWz6UoXvOUEX32r3ov,https://api.spotify.com/v1/tracks/7B2YKWz6UoXvOUEX32r3ov,https://api.spotify.com/v1/audio-analysis/7B2YKWz6UoXvOUEX32r3ov,260267,4
271,梶浦 由記,ソードアート・オンライン ミュージックコレクション,7t3It6EP6isk5ZpBKgupYZ,luminous sword,6KxzcLy6kE2PgOySf1q7K6,45,2013,148840,False,https://open.spotify.com/track/6KxzcLy6kE2PgOySf1q7K6,False,https://p.scdn.co/mp3-preview/bae712f5016596609b584276928ce015f607feab?cid=78e434819ce74de2a9da9bd344483f65,21,anime,0.246,0.661,2,-9.239,1,0.0411,0.00554,0.0557,0.111,0.231,75.484,audio_features,6KxzcLy6kE2PgOySf1q7K6,spotify:track:6KxzcLy6kE2PgOySf1q7K6,https://api.spotify.com/v1/tracks/6KxzcLy6kE2PgOySf1q7K6,https://api.spotify.com/v1/audio-analysis/6KxzcLy6kE2PgOySf1q7K6,148840,3
272,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,Counter Attack-Mankind,34o9rDFXv6bFX5qtkySnRQ,45,2013,366586,False,https://open.spotify.com/track/34o9rDFXv6bFX5qtkySnRQ,False,https://p.scdn.co/mp3-preview/25cf709f8d33492dca40f2dd174d9ee810f98e4e?cid=78e434819ce74de2a9da9bd344483f65,5,anime,0.345,0.849,6,-9.816,0,0.0735,0.00658,0.875,0.36,0.185,110.009,audio_features,34o9rDFXv6bFX5qtkySnRQ,spotify:track:34o9rDFXv6bFX5qtkySnRQ,https://api.spotify.com/v1/tracks/34o9rDFXv6bFX5qtkySnRQ,https://api.spotify.com/v1/audio-analysis/34o9rDFXv6bFX5qtkySnRQ,366587,4
273,Kalafina,Consolation,6wUa2X4ZWE82DSpCn6zNsb,to the beginning,5aZYyAIBmLSXTlez59ZvZ7,47,2013-03-20,256613,False,https://open.spotify.com/track/5aZYyAIBmLSXTlez59ZvZ7,False,https://p.scdn.co/mp3-preview/ab8a90d1d5bd953e1eea5893c512b2dda3b22f82?cid=78e434819ce74de2a9da9bd344483f65,11,anime,0.327,0.821,2,-4.503,1,0.0522,0.0738,5.33e-05,0.062,0.373,153.149,audio_features,5aZYyAIBmLSXTlez59ZvZ7,spotify:track:5aZYyAIBmLSXTlez59ZvZ7,https://api.spotify.com/v1/tracks/5aZYyAIBmLSXTlez59ZvZ7,https://api.spotify.com/v1/audio-analysis/5aZYyAIBmLSXTlez59ZvZ7,256613,4
274,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,Rittaikidou,7u32XGioKOcqZYrEZphaF5,44,2013,342720,False,https://open.spotify.com/track/7u32XGioKOcqZYrEZphaF5,False,https://p.scdn.co/mp3-preview/dd0823fe2ed7d7ecd61dd9037342a561e040d12c?cid=78e434819ce74de2a9da9bd344483f65,4,anime,0.366,0.571,2,-12.063,1,0.0565,0.0104,0.89,0.0939,0.136,155.093,audio_features,7u32XGioKOcqZYrEZphaF5,spotify:track:7u32XGioKOcqZYrEZphaF5,https://api.spotify.com/v1/tracks/7u32XGioKOcqZYrEZphaF5,https://api.spotify.com/v1/audio-analysis/7u32XGioKOcqZYrEZphaF5,342720,3
275,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,2a9NHZwSyE5SAt6Z0V0zHF,Requiem Aranea,7GOmxsJPMKQ7GAx5WtChB7,43,2013-09-18,133853,False,https://open.spotify.com/track/7GOmxsJPMKQ7GAx5WtChB7,False,https://p.scdn.co/mp3-preview/a6c8d0f4b3cb4230bbf2deb18e5184eb8149447f?cid=78e434819ce74de2a9da9bd344483f65,14,anime,0.193,0.296,0,-12.531,1,0.0371,0.971,0.931,0.108,0.0696,122.65,audio_features,7GOmxsJPMKQ7GAx5WtChB7,spotify:track:7GOmxsJPMKQ7GAx5WtChB7,https://api.spotify.com/v1/tracks/7GOmxsJPMKQ7GAx5WtChB7,https://api.spotify.com/v1/audio-analysis/7GOmxsJPMKQ7GAx5WtChB7,133853,4
276,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,2a9NHZwSyE5SAt6Z0V0zHF,Elegy of the Dynast,5M6ilhuxUWT0MVLWjucgGy,42,2013-09-18,147960,False,https://open.spotify.com/track/5M6ilhuxUWT0MVLWjucgGy,False,https://p.scdn.co/mp3-preview/748c9a97d1d0c2c9bd57ffe57d58cc8a2d8ed336?cid=78e434819ce74de2a9da9bd344483f65,21,anime,0.161,0.338,7,-13.024,0,0.0322,0.88,0.913,0.163,0.157,83.518,audio_features,5M6ilhuxUWT0MVLWjucgGy,spotify:track:5M6ilhuxUWT0MVLWjucgGy,https://api.spotify.com/v1/tracks/5M6ilhuxUWT0MVLWjucgGy,https://api.spotify.com/v1/audio-analysis/5M6ilhuxUWT0MVLWjucgGy,147960,5
277,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,E.M.A,7rzja9bo3uucVXzVDSBOWi,43,2013,342880,False,https://open.spotify.com/track/7rzja9bo3uucVXzVDSBOWi,False,https://p.scdn.co/mp3-preview/4a6e0b8bb4ceb9bfac82382dddfad0060755deed?cid=78e434819ce74de2a9da9bd344483f65,10,anime,0.339,0.75,0,-9.631,1,0.0414,0.00556,0.827,0.271,0.103,124.998,audio_features,7rzja9bo3uucVXzVDSBOWi,spotify:track:7rzja9bo3uucVXzVDSBOWi,https://api.spotify.com/v1/tracks/7rzja9bo3uucVXzVDSBOWi,https://api.spotify.com/v1/audio-analysis/7rzja9bo3uucVXzVDSBOWi,342880,4
278,Jin,Mekakucity Records,7HEXEEGaPoK3sLWP8ESZTK,Outer Science,2TxKGOUmz6RVFPRSGdN4Cq,41,2013-05-29,215360,False,https://open.spotify.com/track/2TxKGOUmz6RVFPRSGdN4Cq,False,https://p.scdn.co/mp3-preview/aadb0da672726cb30472c78d85e3f9e99a0b4c6f?cid=78e434819ce74de2a9da9bd344483f65,7,anime,0.519,0.924,7,-4.07,1,0.242,0.0042,0.269,0.344,0.484,195.011,audio_features,2TxKGOUmz6RVFPRSGdN4Cq,spotify:track:2TxKGOUmz6RVFPRSGdN4Cq,https://api.spotify.com/v1/tracks/2TxKGOUmz6RVFPRSGdN4Cq,https://api.spotify.com/v1/audio-analysis/2TxKGOUmz6RVFPRSGdN4Cq,215360,4
279,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,Bauklotze,6oh6pyBUaJWZbhQKsq0iAm,44,2013,236253,False,https://open.spotify.com/track/6oh6pyBUaJWZbhQKsq0iAm,False,https://p.scdn.co/mp3-preview/5d88368525272f1702d415c1707e9c378358a997?cid=78e434819ce74de2a9da9bd344483f65,12,anime,0.545,0.705,11,-5.51,0,0.0525,0.076,0.0024,0.445,0.226,89.939,audio_features,6oh6pyBUaJWZbhQKsq0iAm,spotify:track:6oh6pyBUaJWZbhQKsq0iAm,https://api.spotify.com/v1/tracks/6oh6pyBUaJWZbhQKsq0iAm,https://api.spotify.com/v1/audio-analysis/6oh6pyBUaJWZbhQKsq0iAm,236253,4
280,梶浦 由記,ソードアート・オンライン ミュージックコレクション,7t3It6EP6isk5ZpBKgupYZ,a tender feeling,4qGRptIf2ok9nHdDH6VwzW,43,2013,127213,False,https://open.spotify.com/track/4qGRptIf2ok9nHdDH6VwzW,False,https://p.scdn.co/mp3-preview/fa5bf84298fb6c4355b2c10e34a721d7ddaca6c9?cid=78e434819ce74de2a9da9bd344483f65,5,anime,0.252,0.0757,9,-20.244,1,0.0418,0.979,0.783,0.076,0.138,139.418,audio_features,4qGRptIf2ok9nHdDH6VwzW,spotify:track:4qGRptIf2ok9nHdDH6VwzW,https://api.spotify.com/v1/tracks/4qGRptIf2ok9nHdDH6VwzW,https://api.spotify.com/v1/audio-analysis/4qGRptIf2ok9nHdDH6VwzW,127213,3
281,Joe Hisaishi,The Tale of The Princess Kaguya Soundtrack,0RkkwrIWDzsYSw11lmhNYx,When I Remember This Life,3YTPFjMxPZ1y1hwrvFsJyy,44,2013-11-20,342346,False,https://open.spotify.com/track/3YTPFjMxPZ1y1hwrvFsJyy,False,https://p.scdn.co/mp3-preview/5eccc8feef6b2cc3fd5cbef789102b7c3b06f00a?cid=78e434819ce74de2a9da9bd344483f65,34,anime,0.448,0.037,10,-15.914,1,0.0335,0.945,0.00188,0.113,0.189,133.71,audio_features,3YTPFjMxPZ1y1hwrvFsJyy,spotify:track:3YTPFjMxPZ1y1hwrvFsJyy,https://api.spotify.com/v1/tracks/3YTPFjMxPZ1y1hwrvFsJyy,https://api.spotify.com/v1/audio-analysis/3YTPFjMxPZ1y1hwrvFsJyy,342347,4
282,FLOW,FLOW THE MAX !!!,1a2YLSyokgLs0QB6nnmk3A,CHA-LA HEAD-CHA-LA,55OTFD2MPHvPZrHYxGrjbg,43,2013-03-27,201453,False,https://open.spotify.com/track/55OTFD2MPHvPZrHYxGrjbg,False,https://p.scdn.co/mp3-preview/fba4e38e5a34a1bb4de8d913e25b5b0a637f6216?cid=78e434819ce74de2a9da9bd344483f65,14,anime,0.475,0.98,2,-3.327,1,0.0945,0.000646,0.0,0.32,0.492,162.959,audio_features,55OTFD2MPHvPZrHYxGrjbg,spotify:track:55OTFD2MPHvPZrHYxGrjbg,https://api.spotify.com/v1/tracks/55OTFD2MPHvPZrHYxGrjbg,https://api.spotify.com/v1/audio-analysis/55OTFD2MPHvPZrHYxGrjbg,201453,4
283,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,Xl-Tt,6eB5y7GZrfjCVpK1fjku3Q,43,2013,397440,False,https://open.spotify.com/track/6eB5y7GZrfjCVpK1fjku3Q,False,https://p.scdn.co/mp3-preview/ea4f54e92cbdf41bcfc9485f0d863e92342bb14f?cid=78e434819ce74de2a9da9bd344483f65,14,anime,0.273,0.576,2,-11.07,1,0.059,0.0426,0.91,0.117,0.153,182.018,audio_features,6eB5y7GZrfjCVpK1fjku3Q,spotify:track:6eB5y7GZrfjCVpK1fjku3Q,https://api.spotify.com/v1/tracks/6eB5y7GZrfjCVpK1fjku3Q,https://api.spotify.com/v1/audio-analysis/6eB5y7GZrfjCVpK1fjku3Q,397440,4
284,NANO,N,0Eb9A3qhwskz4PllOhfUuj,Nevereverland,6QUMhgtN8EMqU30n7XHDAH,44,2013-02-27,286542,False,https://open.spotify.com/track/6QUMhgtN8EMqU30n7XHDAH,False,https://p.scdn.co/mp3-preview/ca8f7fd06e13773d26f53706568fb805ab8e29ef?cid=78e434819ce74de2a9da9bd344483f65,4,anime,0.291,0.928,7,-4.465,0,0.177,0.0132,0.0,0.186,0.259,103.07,audio_features,6QUMhgtN8EMqU30n7XHDAH,spotify:track:6QUMhgtN8EMqU30n7XHDAH,https://api.spotify.com/v1/tracks/6QUMhgtN8EMqU30n7XHDAH,https://api.spotify.com/v1/audio-analysis/6QUMhgtN8EMqU30n7XHDAH,286543,4
285,Haruka Tomatsu,Sunny Side Story,56takW3ZriHntrUx5n7NYj,ユメセカイ,1OvEX9vVeP0AlkQd3T0hHX,45,2013-01-16,288506,False,https://open.spotify.com/track/1OvEX9vVeP0AlkQd3T0hHX,False,https://p.scdn.co/mp3-preview/93c72f9e3be1afc3fe4aaadde85cbbaaa6eaef6e?cid=78e434819ce74de2a9da9bd344483f65,10,anime,0.526,0.676,3,-4.464,1,0.0253,0.467,0.0,0.0744,0.499,162.07,audio_features,1OvEX9vVeP0AlkQd3T0hHX,spotify:track:1OvEX9vVeP0AlkQd3T0hHX,https://api.spotify.com/v1/tracks/1OvEX9vVeP0AlkQd3T0hHX,https://api.spotify.com/v1/audio-analysis/1OvEX9vVeP0AlkQd3T0hHX,288507,4
286,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",3WDkuVqT1OfkTdCyYQ2gXa,Omake-Pfadlib,0HxoynruEEEo4DF0axOFNj,42,2013,211533,False,https://open.spotify.com/track/0HxoynruEEEo4DF0axOFNj,False,https://p.scdn.co/mp3-preview/791bfad6ad71fea05b6384e21575b1bdb53627d8?cid=78e434819ce74de2a9da9bd344483f65,16,anime,0.323,0.131,0,-21.845,0,0.0639,0.982,0.912,0.0697,0.113,168.702,audio_features,0HxoynruEEEo4DF0axOFNj,spotify:track:0HxoynruEEEo4DF0axOFNj,https://api.spotify.com/v1/tracks/0HxoynruEEEo4DF0axOFNj,https://api.spotify.com/v1/audio-analysis/0HxoynruEEEo4DF0axOFNj,211533,4
287,梶浦 由記,ソードアート・オンライン ミュージックコレクション,7t3It6EP6isk5ZpBKgupYZ,at our parting,2KdoH2m2qlDSfohLIrEKSO,41,2013,85133,False,https://open.spotify.com/track/2KdoH2m2qlDSfohLIrEKSO,False,https://p.scdn.co/mp3-preview/06ce3e9866ae05187e40be8139bdbe5e04eb84f3?cid=78e434819ce74de2a9da9bd344483f65,12,anime,0.334,0.0329,2,-24.415,0,0.0409,0.975,0.906,0.0739,0.223,71.526,audio_features,2KdoH2m2qlDSfohLIrEKSO,spotify:track:2KdoH2m2qlDSfohLIrEKSO,https://api.spotify.com/v1/tracks/2KdoH2m2qlDSfohLIrEKSO,https://api.spotify.com/v1/audio-analysis/2KdoH2m2qlDSfohLIrEKSO,85133,4
288,sweet ARMS,選んでデート・ア・ライブ 〜DATE A LIVE BEST SELECTION〜,2l4Kgi1AL5yLsns24Xrgii,デート・ア・ライブ,4lHhlaay5sKaj3rcAHuwxb,43,2013,280000,False,https://open.spotify.com/track/4lHhlaay5sKaj3rcAHuwxb,False,https://p.scdn.co/mp3-preview/5bc0576dbce08aa355a4a87a52032f466cdb4d19?cid=78e434819ce74de2a9da9bd344483f65,1,anime,0.33,0.927,10,-2.217,1,0.0578,0.0956,1.56e-06,0.331,0.486,88.832,audio_features,4lHhlaay5sKaj3rcAHuwxb,spotify:track:4lHhlaay5sKaj3rcAHuwxb,https://api.spotify.com/v1/tracks/4lHhlaay5sKaj3rcAHuwxb,https://api.spotify.com/v1/audio-analysis/4lHhlaay5sKaj3rcAHuwxb,280000,4
289,Hiroyuki Sawano,キルラキル コンプリートサウンドトラック,7hhI5DK0xtKjkBmmHUlTg6,Blumenkranz,1KvWQVn90Zfa1KdSuZXYxV,39,2013,258786,False,https://open.spotify.com/track/1KvWQVn90Zfa1KdSuZXYxV,False,https://p.scdn.co/mp3-preview/4740c29b61d6e2afd9e256731cfba5352b312226?cid=78e434819ce74de2a9da9bd344483f65,4,anime,0.629,0.674,5,-7.429,0,0.0427,0.0332,7.68e-06,0.369,0.61,159.974,audio_features,1KvWQVn90Zfa1KdSuZXYxV,spotify:track:1KvWQVn90Zfa1KdSuZXYxV,https://api.spotify.com/v1/tracks/1KvWQVn90Zfa1KdSuZXYxV,https://api.spotify.com/v1/audio-analysis/1KvWQVn90Zfa1KdSuZXYxV,258787,4
290,Mikito P,Boku wa Hatsue Miku to Kiss wo Shita,57Nadno9S8RWypTTdCs9eZ,Kunoichi Demo Koi ga Shitai,5lU6C6UZ0uJUTQtFNQKHJp,39,2013,255247,False,https://open.spotify.com/track/5lU6C6UZ0uJUTQtFNQKHJp,False,https://p.scdn.co/mp3-preview/d97b0dcd02bbfdc176995b1fa9ab1a3e6afe30ad?cid=78e434819ce74de2a9da9bd344483f65,4,anime,0.484,0.971,6,-2.832,0,0.106,0.0158,2.45e-05,0.326,0.697,184.959,audio_features,5lU6C6UZ0uJUTQtFNQKHJp,spotify:track:5lU6C6UZ0uJUTQtFNQKHJp,https://api.spotify.com/v1/tracks/5lU6C6UZ0uJUTQtFNQKHJp,https://api.spotify.com/v1/audio-analysis/5lU6C6UZ0uJUTQtFNQKHJp,255247,4
291,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,2a9NHZwSyE5SAt6Z0V0zHF,Legend of the Martial Artist,7rdrEpwnH1KzCsbiBUxPYf,42,2013-09-18,74813,False,https://open.spotify.com/track/7rdrEpwnH1KzCsbiBUxPYf,False,https://p.scdn.co/mp3-preview/24fd1075425aba4e251d7e25a35346c68553d2de?cid=78e434819ce74de2a9da9bd344483f65,17,anime,0.358,0.732,4,-9.539,0,0.0825,0.019,0.121,0.329,0.167,87.841,audio_features,7rdrEpwnH1KzCsbiBUxPYf,spotify:track:7rdrEpwnH1KzCsbiBUxPYf,https://api.spotify.com/v1/tracks/7rdrEpwnH1KzCsbiBUxPYf,https://api.spotify.com/v1/audio-analysis/7rdrEpwnH1KzCsbiBUxPYf,74813,4
292,yanaginagi,エウアル,1ilaJwpM43jvCIrm9C3P1N,ユキトキ,1iPHE585l3CwihqF65B45W,45,2013-07-03,268920,False,https://open.spotify.com/track/1iPHE585l3CwihqF65B45W,False,https://p.scdn.co/mp3-preview/0c5347769bef2e7a0a83a0181035bf8871d59fc3?cid=78e434819ce74de2a9da9bd344483f65,2,anime,0.437,0.89,5,-3.043,1,0.108,0.0921,0.0,0.122,0.628,164.946,audio_features,1iPHE585l3CwihqF65B45W,spotify:track:1iPHE585l3CwihqF65B45W,https://api.spotify.com/v1/tracks/1iPHE585l3CwihqF65B45W,https://api.spotify.com/v1/audio-analysis/1iPHE585l3CwihqF65B45W,268920,4
293,いとうかなこ,STEINS;GATE SYMPHONIC REUNION,7fv7frh9eQ3RWFdrX62InX,Hacking to the Gate - symphonic ver.,7mMshfkGDVQTjn03tvSlwI,41,2013-09-25,258360,False,https://open.spotify.com/track/7mMshfkGDVQTjn03tvSlwI,False,https://p.scdn.co/mp3-preview/03b2daac3fa8fbd7e943a3b5ac96759f6da7e79d?cid=78e434819ce74de2a9da9bd344483f65,1,anime,0.416,0.614,9,-7.044,0,0.0392,0.727,0.156,0.274,0.301,80.371,audio_features,7mMshfkGDVQTjn03tvSlwI,spotify:track:7mMshfkGDVQTjn03tvSlwI,https://api.spotify.com/v1/tracks/7mMshfkGDVQTjn03tvSlwI,https://api.spotify.com/v1/audio-analysis/7mMshfkGDVQTjn03tvSlwI,258360,4
294,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,2a9NHZwSyE5SAt6Z0V0zHF,In the Palace 〜 Agitato,6kVLllRf4k63lSoj7U1a5b,40,2013-09-18,87653,False,https://open.spotify.com/track/6kVLllRf4k63lSoj7U1a5b,False,https://p.scdn.co/mp3-preview/70c4ac7c6f6067f8c11d39f8ef212b03b717f514?cid=78e434819ce74de2a9da9bd344483f65,19,anime,0.358,0.557,7,-11.18,0,0.0379,0.911,0.964,0.093,0.393,133.35,audio_features,6kVLllRf4k63lSoj7U1a5b,spotify:track:6kVLllRf4k63lSoj7U1a5b,https://api.spotify.com/v1/tracks/6kVLllRf4k63lSoj7U1a5b,https://api.spotify.com/v1/audio-analysis/6kVLllRf4k63lSoj7U1a5b,87653,3
295,梶浦 由記,ソードアート・オンライン ミュージックコレクション,7t3It6EP6isk5ZpBKgupYZ,a tiny love,2XYAD5qw33UEOdErOSWFUy,41,2013,103973,False,https://open.spotify.com/track/2XYAD5qw33UEOdErOSWFUy,False,https://p.scdn.co/mp3-preview/835c4d593b654c2585524fc8cfd797b9e9a38339?cid=78e434819ce74de2a9da9bd344483f65,24,anime,0.31,0.0248,2,-27.767,0,0.036,0.988,0.791,0.0863,0.144,78.577,audio_features,2XYAD5qw33UEOdErOSWFUy,spotify:track:2XYAD5qw33UEOdErOSWFUy,https://api.spotify.com/v1/tracks/2XYAD5qw33UEOdErOSWFUy,https://api.spotify.com/v1/audio-analysis/2XYAD5qw33UEOdErOSWFUy,103973,1
296,Aimer,After Dark,7xW2KsTPW5qytt3G9IxEXa,After Rain,0mpLgvlW0tztoBGKzfLRNr,46,2013-11-20,292760,False,https://open.spotify.com/track/0mpLgvlW0tztoBGKzfLRNr,False,https://p.scdn.co/mp3-preview/e455a9c134ee29f6e15e9fd35e0ae4e3c3daed27?cid=78e434819ce74de2a9da9bd344483f65,5,anime,0.653,0.783,10,-3.859,1,0.0298,0.00949,0.0,0.0791,0.636,119.992,audio_features,0mpLgvlW0tztoBGKzfLRNr,spotify:track:0mpLgvlW0tztoBGKzfLRNr,https://api.spotify.com/v1/tracks/0mpLgvlW0tztoBGKzfLRNr,https://api.spotify.com/v1/audio-analysis/0mpLgvlW0tztoBGKzfLRNr,292760,4
297,Joe Hisaishi,The Wind Rises Soundtrack,59U5FQ4kDEt11Q2UcFu1dK,A Shooting Star,1CKgi1N9crZUuWdyJE25ME,38,2013-07-17,97480,False,https://open.spotify.com/track/1CKgi1N9crZUuWdyJE25ME,False,https://p.scdn.co/mp3-preview/c4354eb81d5bbf05c41c231e7a79a590a81b5ba4?cid=78e434819ce74de2a9da9bd344483f65,2,anime,0.237,0.0803,10,-23.577,1,0.0416,0.948,0.54,0.373,0.1,63.325,audio_features,1CKgi1N9crZUuWdyJE25ME,spotify:track:1CKgi1N9crZUuWdyJE25ME,https://api.spotify.com/v1/tracks/1CKgi1N9crZUuWdyJE25ME,https://api.spotify.com/v1/audio-analysis/1CKgi1N9crZUuWdyJE25ME,97480,4
298,EGOIST,All Alone With You,6jX8qb7jeuhudH40tWG4B7,All Alone With You,2fkSKbhD79K9JRFUSuhzk3,42,2013-02-27,350320,False,https://open.spotify.com/track/2fkSKbhD79K9JRFUSuhzk3,False,https://p.scdn.co/mp3-preview/b6d3b578ac2b025906e429f1c3ff853811c85be6?cid=78e434819ce74de2a9da9bd344483f65,1,anime,0.298,0.667,11,-4.679,1,0.0416,0.0843,0.00344,0.187,0.36,143.524,audio_features,2fkSKbhD79K9JRFUSuhzk3,spotify:track:2fkSKbhD79K9JRFUSuhzk3,https://api.spotify.com/v1/tracks/2fkSKbhD79K9JRFUSuhzk3,https://api.spotify.com/v1/audio-analysis/2fkSKbhD79K9JRFUSuhzk3,350320,4
299,Jin,Mekakucity Records,7HEXEEGaPoK3sLWP8ESZTK,Yobanashi Deceive,6SH1Rg5riYKmZuRvGzvcfI,36,2013-05-29,197200,False,https://open.spotify.com/track/6SH1Rg5riYKmZuRvGzvcfI,False,https://p.scdn.co/mp3-preview/9c64f85e60585c82037cc907c51c8e47f39909f4?cid=78e434819ce74de2a9da9bd344483f65,3,anime,0.501,0.968,11,-3.576,0,0.207,0.000547,0.0012,0.259,0.778,129.895,audio_features,6SH1Rg5riYKmZuRvGzvcfI,spotify:track:6SH1Rg5riYKmZuRvGzvcfI,https://api.spotify.com/v1/tracks/6SH1Rg5riYKmZuRvGzvcfI,https://api.spotify.com/v1/audio-analysis/6SH1Rg5riYKmZuRvGzvcfI,197200,4
