,artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Brandi Carlile,Bear Creek,5b8YTIrc88vdnfRguZqvVE,That Wasn't Me,6iqAJh3X8bf94eo4reme5L,45,2012-06-01,222293,False,https://open.spotify.com/track/6iqAJh3X8bf94eo4reme5L,False,https://p.scdn.co/mp3-preview/098ed46476472fec05627b26f547d8267a1f1f40?cid=78e434819ce74de2a9da9bd344483f65,4,acoustic,0.543,0.327,9,-6.813,1,0.0368,0.785,0.0,0.0888,0.249,135.257,audio_features,6iqAJh3X8bf94eo4reme5L,spotify:track:6iqAJh3X8bf94eo4reme5L,https://api.spotify.com/v1/tracks/6iqAJh3X8bf94eo4reme5L,https://api.spotify.com/v1/audio-analysis/6iqAJh3X8bf94eo4reme5L,222293,3
11,Chris Smither,Hundred Dollar Valentine,1OsaTxNg63FgnAqMVvIcC7,What They Say,24NvptbNKGs6sPy1Vh1O0v,46,2012,166240,False,https://open.spotify.com/track/24NvptbNKGs6sPy1Vh1O0v,False,https://p.scdn.co/mp3-preview/b0f757ac2410c2b9112cc6efb71916f9b207c0d0?cid=78e434819ce74de2a9da9bd344483f65,4,acoustic,0.566,0.57,2,-6.42,1,0.0329,0.688,1.73e-06,0.0943,0.96,83.403,audio_features,24NvptbNKGs6sPy1Vh1O0v,spotify:track:24NvptbNKGs6sPy1Vh1O0v,https://api.spotify.com/v1/tracks/24NvptbNKGs6sPy1Vh1O0v,https://api.spotify.com/v1/audio-analysis/24NvptbNKGs6sPy1Vh1O0v,166240,4
12,Green River Ordinance,Under Fire,5M8KlKcuRbCgIE7Yx7u99m,Dancing Shoes,3Y6BuzQCg9p4yH347Nn8OW,43,2012-02-28,232373,False,https://open.spotify.com/track/3Y6BuzQCg9p4yH347Nn8OW,False,https://p.scdn.co/mp3-preview/f333b5a1148f07763dcfe7781fd16b2a1827d446?cid=78e434819ce74de2a9da9bd344483f65,15,acoustic,0.586,0.423,7,-7.459,1,0.0261,0.252,5.83e-06,0.0976,0.318,138.133,audio_features,3Y6BuzQCg9p4yH347Nn8OW,spotify:track:3Y6BuzQCg9p4yH347Nn8OW,https://api.spotify.com/v1/tracks/3Y6BuzQCg9p4yH347Nn8OW,https://api.spotify.com/v1/audio-analysis/3Y6BuzQCg9p4yH347Nn8OW,232373,4
13,Boyce Avenue,"Cover Sessions, Vol. 2",7hh9qCfFuLlaMpjCMzTiZz,Heaven,2EKxmYmUdAVXlaHCnnW13o,56,2012-07-24,250063,False,https://open.spotify.com/track/2EKxmYmUdAVXlaHCnnW13o,False,https://p.scdn.co/mp3-preview/b2f734745449b51d81ad4f6b63fba1622062d32d?cid=78e434819ce74de2a9da9bd344483f65,53,acoustic,0.619,0.28,8,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,audio_features,2EKxmYmUdAVXlaHCnnW13o,spotify:track:2EKxmYmUdAVXlaHCnnW13o,https://api.spotify.com/v1/tracks/2EKxmYmUdAVXlaHCnnW13o,https://api.spotify.com/v1/audio-analysis/2EKxmYmUdAVXlaHCnnW13o,250063,4
14,Brandi Carlile,Bear Creek,5b8YTIrc88vdnfRguZqvVE,Hard Way Home,3tAwGmIYlx4dqC0PAT9y8I,41,2012-06-01,201493,False,https://open.spotify.com/track/3tAwGmIYlx4dqC0PAT9y8I,False,https://p.scdn.co/mp3-preview/fa84487407e570aa173ed9915e104efc5be64396?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.726,0.667,10,-4.072,1,0.0491,0.482,0.0,0.0446,0.205,87.086,audio_features,3tAwGmIYlx4dqC0PAT9y8I,spotify:track:3tAwGmIYlx4dqC0PAT9y8I,https://api.spotify.com/v1/tracks/3tAwGmIYlx4dqC0PAT9y8I,https://api.spotify.com/v1/audio-analysis/3tAwGmIYlx4dqC0PAT9y8I,201493,4
15,Tristan Prettyman,Cedar + Gold,5aoavTvL4J3QcbFTZC5lNr,Say Anything,1RjEDlhTp2iJXWPdLpa8OM,44,2012-01-01,236379,False,https://open.spotify.com/track/1RjEDlhTp2iJXWPdLpa8OM,False,https://p.scdn.co/mp3-preview/40bdecc568d0019ff73e8110959b595fcbb28a76?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.657,0.43,1,-10.202,1,0.0314,0.534,0.000238,0.12,0.335,91.967,audio_features,1RjEDlhTp2iJXWPdLpa8OM,spotify:track:1RjEDlhTp2iJXWPdLpa8OM,https://api.spotify.com/v1/tracks/1RjEDlhTp2iJXWPdLpa8OM,https://api.spotify.com/v1/audio-analysis/1RjEDlhTp2iJXWPdLpa8OM,236379,4
16,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),64SChsjQBiEe3aVTFYnW1b,Living in the Moment,3ce7k1L4EkZppZPz1EJWTS,41,2012-04-13,235080,False,https://open.spotify.com/track/3ce7k1L4EkZppZPz1EJWTS,False,https://p.scdn.co/mp3-preview/cc2af4c2d8cf326874fcf551bdf4dcb780481569?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.65,0.628,7,-7.16,1,0.0232,0.0483,0.0,0.119,0.7,84.141,audio_features,3ce7k1L4EkZppZPz1EJWTS,spotify:track:3ce7k1L4EkZppZPz1EJWTS,https://api.spotify.com/v1/tracks/3ce7k1L4EkZppZPz1EJWTS,https://api.spotify.com/v1/audio-analysis/3ce7k1L4EkZppZPz1EJWTS,235080,4
17,David Gray,Money (That's What I Want) [From Jim Beam's Live Music Series],3ejHNII10XGUG1F3BUY7jl,Money (That's What I Want) - From Jim Beam's Live Music Series,38sSJ12azM6Mic7ajbHKBi,43,2012-07-17,234270,False,https://open.spotify.com/track/38sSJ12azM6Mic7ajbHKBi,False,https://p.scdn.co/mp3-preview/1a34713e73f64f17199847fbe7285bca5471139c?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.655,0.692,5,-6.217,1,0.0326,0.568,2.34e-05,0.119,0.547,121.455,audio_features,38sSJ12azM6Mic7ajbHKBi,spotify:track:38sSJ12azM6Mic7ajbHKBi,https://api.spotify.com/v1/tracks/38sSJ12azM6Mic7ajbHKBi,https://api.spotify.com/v1/audio-analysis/38sSJ12azM6Mic7ajbHKBi,234270,4
18,Boyce Avenue,"Cover Sessions, Vol. 2",7hh9qCfFuLlaMpjCMzTiZz,Someone Like You,6VtoP2sJt5oCmPOQIve2sf,53,2012-07-24,276146,False,https://open.spotify.com/track/6VtoP2sJt5oCmPOQIve2sf,False,https://p.scdn.co/mp3-preview/5d7bc479b3f57dd1426bd87e76d8f9233c1e96d4?cid=78e434819ce74de2a9da9bd344483f65,40,acoustic,0.439,0.207,1,-9.573,1,0.0297,0.608,0.0,0.186,0.264,136.514,audio_features,6VtoP2sJt5oCmPOQIve2sf,spotify:track:6VtoP2sJt5oCmPOQIve2sf,https://api.spotify.com/v1/tracks/6VtoP2sJt5oCmPOQIve2sf,https://api.spotify.com/v1/audio-analysis/6VtoP2sJt5oCmPOQIve2sf,276147,4
19,Gabrielle Aplin,Home,069bQ54jzEYGdTRJk3DFra,Home,20kpTTSvI4ok6Gm1uZqtcz,54,2012-01-09,247001,False,https://open.spotify.com/track/20kpTTSvI4ok6Gm1uZqtcz,False,https://p.scdn.co/mp3-preview/eb555c9c733a775bc4d35a7379807610db665725?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.439,0.265,2,-10.72,1,0.0343,0.736,0.0,0.093,0.382,140.494,audio_features,20kpTTSvI4ok6Gm1uZqtcz,spotify:track:20kpTTSvI4ok6Gm1uZqtcz,https://api.spotify.com/v1/tracks/20kpTTSvI4ok6Gm1uZqtcz,https://api.spotify.com/v1/audio-analysis/20kpTTSvI4ok6Gm1uZqtcz,247002,4
20,Eddie Vedder,"Jack Johnson & Friends: Best Of Kokua Festival, A Benefit For The Kokua Hawaii Foundation",1tqFk7TTYICk0Mhk9XUX9L,I Shall Be Released,0J1iFISejodqBIy0Q9AS0N,42,2012-01-01,283586,False,https://open.spotify.com/track/0J1iFISejodqBIy0Q9AS0N,False,https://p.scdn.co/mp3-preview/100a2b4eb0f296713bfd61f2c5fad5eb09384c82?cid=78e434819ce74de2a9da9bd344483f65,13,acoustic,0.45,0.713,6,-7.503,0,0.0386,0.157,0.0,0.992,0.36,74.71,audio_features,0J1iFISejodqBIy0Q9AS0N,spotify:track:0J1iFISejodqBIy0Q9AS0N,https://api.spotify.com/v1/tracks/0J1iFISejodqBIy0Q9AS0N,https://api.spotify.com/v1/audio-analysis/0J1iFISejodqBIy0Q9AS0N,283587,4
21,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),64SChsjQBiEe3aVTFYnW1b,The Woman I Love,0AYG9AcwqEeqgAw3OvshPC,37,2012-04-13,190751,False,https://open.spotify.com/track/0AYG9AcwqEeqgAw3OvshPC,False,https://p.scdn.co/mp3-preview/e6502366bbd242f0c75ed66d06d1eed65a0d7b9b?cid=78e434819ce74de2a9da9bd344483f65,3,acoustic,0.591,0.647,4,-8.34,1,0.0277,0.067,6.57e-05,0.231,0.678,79.68,audio_features,0AYG9AcwqEeqgAw3OvshPC,spotify:track:0AYG9AcwqEeqgAw3OvshPC,https://api.spotify.com/v1/tracks/0AYG9AcwqEeqgAw3OvshPC,https://api.spotify.com/v1/audio-analysis/0AYG9AcwqEeqgAw3OvshPC,190752,4
22,Harley Poe,"Satan, Sex and No Regrets",0U8pmaQrMaZmxXzcc7knd6,Transvestities Can Be Cannibals Too,46KacVTVWMkyXS0jf7TwOX,37,2012-04-01,276973,True,https://open.spotify.com/track/46KacVTVWMkyXS0jf7TwOX,False,https://p.scdn.co/mp3-preview/b2c8275042e7f1682845aac3736f5c259ba223ab?cid=78e434819ce74de2a9da9bd344483f65,5,acoustic,0.499,0.614,7,-8.175,1,0.0621,0.151,3.52e-06,0.0555,0.605,89.038,audio_features,46KacVTVWMkyXS0jf7TwOX,spotify:track:46KacVTVWMkyXS0jf7TwOX,https://api.spotify.com/v1/tracks/46KacVTVWMkyXS0jf7TwOX,https://api.spotify.com/v1/audio-analysis/46KacVTVWMkyXS0jf7TwOX,276973,4
23,Sara Bareilles,Once Upon Another Time,1PrqYZJRzGNf8AsSOraxnZ,Once Upon Another Time,7KG9zriC6iP8F1CNihtR8Y,37,2012-05-22,324333,False,https://open.spotify.com/track/7KG9zriC6iP8F1CNihtR8Y,False,https://p.scdn.co/mp3-preview/89c3973b74653703ed731077c83e7765c6b6b646?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.275,0.216,2,-14.504,1,0.0493,0.896,0.0,0.231,0.0551,95.421,audio_features,7KG9zriC6iP8F1CNihtR8Y,spotify:track:7KG9zriC6iP8F1CNihtR8Y,https://api.spotify.com/v1/tracks/7KG9zriC6iP8F1CNihtR8Y,https://api.spotify.com/v1/audio-analysis/7KG9zriC6iP8F1CNihtR8Y,324333,5
24,Ron Pope,Atlanta,7EIYuZnq2NdvNWpGhexnqL,One Grain Of Sand,3yqJGfvXtPZLiWHVeLWtm8,47,2012-04-17,207240,False,https://open.spotify.com/track/3yqJGfvXtPZLiWHVeLWtm8,False,https://p.scdn.co/mp3-preview/715120f7db82f534bc6e0911c070bb9bd65d3aed?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.713,0.824,3,-7.168,1,0.0393,0.106,8.03e-05,0.13,0.696,120.028,audio_features,3yqJGfvXtPZLiWHVeLWtm8,spotify:track:3yqJGfvXtPZLiWHVeLWtm8,https://api.spotify.com/v1/tracks/3yqJGfvXtPZLiWHVeLWtm8,https://api.spotify.com/v1/audio-analysis/3yqJGfvXtPZLiWHVeLWtm8,207240,4
25,Meiko,The Bright Side,4lmxhG1V1H9MRadf5g3JcY,Stuck On You,4vfioWSgbZSVwsYtPS1a6s,34,2012-01-01,186640,False,https://open.spotify.com/track/4vfioWSgbZSVwsYtPS1a6s,False,https://p.scdn.co/mp3-preview/68db109bdc9c4ace828852842cedde6a73661659?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.638,0.538,2,-6.667,1,0.034,0.516,0.0,0.0797,0.843,98.591,audio_features,4vfioWSgbZSVwsYtPS1a6s,spotify:track:4vfioWSgbZSVwsYtPS1a6s,https://api.spotify.com/v1/tracks/4vfioWSgbZSVwsYtPS1a6s,https://api.spotify.com/v1/audio-analysis/4vfioWSgbZSVwsYtPS1a6s,186640,4
26,Harley Poe,"Satan, Sex and No Regrets",0U8pmaQrMaZmxXzcc7knd6,The Hearse Song,09ibWmdrePCN2E2Gbm4Aen,37,2012-04-01,166466,False,https://open.spotify.com/track/09ibWmdrePCN2E2Gbm4Aen,False,https://p.scdn.co/mp3-preview/2b04484f425fcf9eae01d3b73250f7595f0672c0?cid=78e434819ce74de2a9da9bd344483f65,6,acoustic,0.512,0.375,11,-9.525,0,0.0652,0.527,0.0,0.109,0.445,183.452,audio_features,09ibWmdrePCN2E2Gbm4Aen,spotify:track:09ibWmdrePCN2E2Gbm4Aen,https://api.spotify.com/v1/tracks/09ibWmdrePCN2E2Gbm4Aen,https://api.spotify.com/v1/audio-analysis/09ibWmdrePCN2E2Gbm4Aen,166467,3
27,The Civil Wars,The Hunger Games: Songs From District 12 And Beyond,45nqVXRAW0xv0wpU9JljPN,Kingdom Come,1IZc5f9ulw7Ge2eOpQH7w6,38,2012-01-01,222560,False,https://open.spotify.com/track/1IZc5f9ulw7Ge2eOpQH7w6,False,https://p.scdn.co/mp3-preview/a57c979fd9378848fa0156653702a8969ab10c22?cid=78e434819ce74de2a9da9bd344483f65,9,acoustic,0.497,0.277,4,-11.382,0,0.0373,0.846,4.77e-06,0.111,0.179,81.367,audio_features,1IZc5f9ulw7Ge2eOpQH7w6,spotify:track:1IZc5f9ulw7Ge2eOpQH7w6,https://api.spotify.com/v1/tracks/1IZc5f9ulw7Ge2eOpQH7w6,https://api.spotify.com/v1/audio-analysis/1IZc5f9ulw7Ge2eOpQH7w6,222560,4
28,Steve Petrunak,Steve Petrunak: Christmas Music,2ZFsMS7reDxNByznWX9c2i,Walking in a Winter Wonderland,3mng76g6guqrd0Lb9gJ0LX,38,2012-05-22,134120,False,https://open.spotify.com/track/3mng76g6guqrd0Lb9gJ0LX,False,https://p.scdn.co/mp3-preview/56cd359a49a2c6d0033883ffbafeff493d38a8b9?cid=78e434819ce74de2a9da9bd344483f65,4,acoustic,0.518,0.269,7,-11.957,1,0.0498,0.93,0.857,0.115,0.356,116.262,audio_features,3mng76g6guqrd0Lb9gJ0LX,spotify:track:3mng76g6guqrd0Lb9gJ0LX,https://api.spotify.com/v1/tracks/3mng76g6guqrd0Lb9gJ0LX,https://api.spotify.com/v1/audio-analysis/3mng76g6guqrd0Lb9gJ0LX,134120,4
29,The Civil Wars,Holidays Rule,6WYKqCoezPOWXD9UxbXyGZ,I Heard The Bells On Christmas Day,1qSBHo7rjtqYdd0XJB8ngq,35,2012-01-01,154440,False,https://open.spotify.com/track/1qSBHo7rjtqYdd0XJB8ngq,False,https://p.scdn.co/mp3-preview/9ee9ea9cc4a21bec2d5ef533b3288cb84c46ff8d?cid=78e434819ce74de2a9da9bd344483f65,6,acoustic,0.492,0.145,2,-14.504,0,0.0421,0.872,9.7e-06,0.106,0.218,90.078,audio_features,1qSBHo7rjtqYdd0XJB8ngq,spotify:track:1qSBHo7rjtqYdd0XJB8ngq,https://api.spotify.com/v1/tracks/1qSBHo7rjtqYdd0XJB8ngq,https://api.spotify.com/v1/audio-analysis/1qSBHo7rjtqYdd0XJB8ngq,154440,4
30,Steve Petrunak,Steve Petrunak: Christmas Music,2ZFsMS7reDxNByznWX9c2i,Silver Bells,7HKRdvf1PWH1Ml7xJzV2NV,37,2012-05-22,160040,False,https://open.spotify.com/track/7HKRdvf1PWH1Ml7xJzV2NV,False,https://p.scdn.co/mp3-preview/f55fe4e61d91543b71b083e9f8ab8b390021b748?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.341,0.171,1,-15.618,1,0.0485,0.905,0.909,0.126,0.42,89.618,audio_features,7HKRdvf1PWH1Ml7xJzV2NV,spotify:track:7HKRdvf1PWH1Ml7xJzV2NV,https://api.spotify.com/v1/tracks/7HKRdvf1PWH1Ml7xJzV2NV,https://api.spotify.com/v1/audio-analysis/7HKRdvf1PWH1Ml7xJzV2NV,160040,3
31,Harley Poe,"Satan, Sex and No Regrets",0U8pmaQrMaZmxXzcc7knd6,Ouija,3SUY9IKXcU5VN95FOujS6S,35,2012-04-01,220160,False,https://open.spotify.com/track/3SUY9IKXcU5VN95FOujS6S,False,https://p.scdn.co/mp3-preview/670c601ef5c3d39a925fd314e55761898d7fc44a?cid=78e434819ce74de2a9da9bd344483f65,11,acoustic,0.479,0.519,9,-8.022,0,0.0459,0.263,1.84e-06,0.112,0.357,146.819,audio_features,3SUY9IKXcU5VN95FOujS6S,spotify:track:3SUY9IKXcU5VN95FOujS6S,https://api.spotify.com/v1/tracks/3SUY9IKXcU5VN95FOujS6S,https://api.spotify.com/v1/audio-analysis/3SUY9IKXcU5VN95FOujS6S,220160,4
32,Brandi Carlile,Bear Creek,5b8YTIrc88vdnfRguZqvVE,Keep Your Heart Young,102LKbpOsGAXWYQx9sEd5e,35,2012-06-01,200040,False,https://open.spotify.com/track/102LKbpOsGAXWYQx9sEd5e,False,https://p.scdn.co/mp3-preview/a8674106fac7e4dbc51768afc0211e6fc168cb83?cid=78e434819ce74de2a9da9bd344483f65,5,acoustic,0.479,0.502,6,-5.164,1,0.0519,0.223,0.0,0.0799,0.578,176.49,audio_features,102LKbpOsGAXWYQx9sEd5e,spotify:track:102LKbpOsGAXWYQx9sEd5e,https://api.spotify.com/v1/tracks/102LKbpOsGAXWYQx9sEd5e,https://api.spotify.com/v1/audio-analysis/102LKbpOsGAXWYQx9sEd5e,200040,4
33,Boyce Avenue,"Cover Sessions, Vol. 2",7hh9qCfFuLlaMpjCMzTiZz,Just the Way You Are,2FSkBDGsqZIxcsnKNgtMLx,51,2012-07-24,239573,False,https://open.spotify.com/track/2FSkBDGsqZIxcsnKNgtMLx,False,https://p.scdn.co/mp3-preview/626b8077349316009e80e5ef4c48be5ce8b822c7?cid=78e434819ce74de2a9da9bd344483f65,3,acoustic,0.531,0.296,1,-7.594,1,0.0304,0.84,0.0,0.124,0.212,106.359,audio_features,2FSkBDGsqZIxcsnKNgtMLx,spotify:track:2FSkBDGsqZIxcsnKNgtMLx,https://api.spotify.com/v1/tracks/2FSkBDGsqZIxcsnKNgtMLx,https://api.spotify.com/v1/audio-analysis/2FSkBDGsqZIxcsnKNgtMLx,239573,4
34,Sara Bareilles,Once Upon Another Time,1PrqYZJRzGNf8AsSOraxnZ,Stay,24xqELXbmKDFLKkR3271jb,36,2012-05-22,262613,False,https://open.spotify.com/track/24xqELXbmKDFLKkR3271jb,False,https://p.scdn.co/mp3-preview/a616d8a7bfc86f02df853839ce89ba7c3bde2b32?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.262,0.341,2,-8.496,1,0.031,0.589,0.00154,0.14,0.181,99.913,audio_features,24xqELXbmKDFLKkR3271jb,spotify:track:24xqELXbmKDFLKkR3271jb,https://api.spotify.com/v1/tracks/24xqELXbmKDFLKkR3271jb,https://api.spotify.com/v1/audio-analysis/24xqELXbmKDFLKkR3271jb,262613,3
