,artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
789,Michael Carreon,Love Adolescent,5R3YIYy4faDKKUtdBqbE52,The Simple Things,755gQFe8AygwKePVjrMDoj,54,2014-01-01,263633,False,https://open.spotify.com/track/755gQFe8AygwKePVjrMDoj,False,https://p.scdn.co/mp3-preview/e4365d208d26384f40e2db599bc5a832df8e2275?cid=78e434819ce74de2a9da9bd344483f65,11,chill,0.777,0.491,6,-6.523,1,0.0297,0.777,2e-06,0.101,0.681,95.106,audio_features,755gQFe8AygwKePVjrMDoj,spotify:track:755gQFe8AygwKePVjrMDoj,https://api.spotify.com/v1/tracks/755gQFe8AygwKePVjrMDoj,https://api.spotify.com/v1/audio-analysis/755gQFe8AygwKePVjrMDoj,263633,4
790,DJ Harrison,Stashboxxx,4hJRgwMWIVe3Vyd3qLivRY,Block Party 4 Yall,3Dvh8JrM1V3ekmZp8Wpz4u,44,2014-07-29,66320,False,https://open.spotify.com/track/3Dvh8JrM1V3ekmZp8Wpz4u,False,https://p.scdn.co/mp3-preview/962eb7f8c00523d079f17c772397d14b2d40cf25?cid=78e434819ce74de2a9da9bd344483f65,33,chill,0.887,0.221,5,-15.399,0,0.335,0.449,0.825,0.108,0.924,108.531,audio_features,3Dvh8JrM1V3ekmZp8Wpz4u,spotify:track:3Dvh8JrM1V3ekmZp8Wpz4u,https://api.spotify.com/v1/tracks/3Dvh8JrM1V3ekmZp8Wpz4u,https://api.spotify.com/v1/audio-analysis/3Dvh8JrM1V3ekmZp8Wpz4u,66320,4
791,Blackbird Blackbird,Tangerine Sky,26OaztCSd0sLflvdtQRmWa,Love Unlimited,6JzAIQgmtMY12wC3ZnvBIL,41,2014-06-03,201014,False,https://open.spotify.com/track/6JzAIQgmtMY12wC3ZnvBIL,False,https://p.scdn.co/mp3-preview/90c535c66bcc982a813c479132ab5e48a64f3f8f?cid=78e434819ce74de2a9da9bd344483f65,2,chill,0.567,0.671,2,-8.913,1,0.0473,0.00378,0.0113,0.571,0.0551,114.93,audio_features,6JzAIQgmtMY12wC3ZnvBIL,spotify:track:6JzAIQgmtMY12wC3ZnvBIL,https://api.spotify.com/v1/tracks/6JzAIQgmtMY12wC3ZnvBIL,https://api.spotify.com/v1/audio-analysis/6JzAIQgmtMY12wC3ZnvBIL,201014,4
792,Lone,Reality Testing,2JBrH4OqnSCUKXqFEEakkK,Jaded,0Ip2pWYQmo8NUxKql20QPk,45,2014-06-16,289082,False,https://open.spotify.com/track/0Ip2pWYQmo8NUxKql20QPk,False,https://p.scdn.co/mp3-preview/64546ce06bb6b1e250d7b40004fe5554ed812e9a?cid=78e434819ce74de2a9da9bd344483f65,9,chill,0.642,0.286,1,-19.865,1,0.0389,0.738,0.737,0.105,0.0869,94.998,audio_features,0Ip2pWYQmo8NUxKql20QPk,spotify:track:0Ip2pWYQmo8NUxKql20QPk,https://api.spotify.com/v1/tracks/0Ip2pWYQmo8NUxKql20QPk,https://api.spotify.com/v1/audio-analysis/0Ip2pWYQmo8NUxKql20QPk,289083,4
793,Real Estate,Atlas,5k7WCAZPSbJYzjW5SCQ5sn,Crime,3msjDgdfwJ0Qcv2tXoisNN,44,2014-03-03,195960,False,https://open.spotify.com/track/3msjDgdfwJ0Qcv2tXoisNN,False,https://p.scdn.co/mp3-preview/a0cc6f119d2fb7d8b2bd8af1a762342fdfadca35?cid=78e434819ce74de2a9da9bd344483f65,6,chill,0.585,0.868,2,-6.345,1,0.0279,0.122,0.446,0.356,0.739,120.697,audio_features,3msjDgdfwJ0Qcv2tXoisNN,spotify:track:3msjDgdfwJ0Qcv2tXoisNN,https://api.spotify.com/v1/tracks/3msjDgdfwJ0Qcv2tXoisNN,https://api.spotify.com/v1/audio-analysis/3msjDgdfwJ0Qcv2tXoisNN,195960,3
794,猫 シ Corp.,Hiraeth,1RVY7CvOIuaG7tFYijBNXC,Online Office V4.20,4CseFFlOjT07qGjU5neDzR,43,2014-04-15,97654,False,https://open.spotify.com/track/4CseFFlOjT07qGjU5neDzR,False,https://p.scdn.co/mp3-preview/4718f1b7307c1a3d9523692e14bce868ee70a0ab?cid=78e434819ce74de2a9da9bd344483f65,4,chill,0.715,0.707,10,-16.144,0,0.0403,0.315,0.79,0.224,0.947,95.974,audio_features,4CseFFlOjT07qGjU5neDzR,spotify:track:4CseFFlOjT07qGjU5neDzR,https://api.spotify.com/v1/tracks/4CseFFlOjT07qGjU5neDzR,https://api.spotify.com/v1/audio-analysis/4CseFFlOjT07qGjU5neDzR,97655,4
795,DJ Harrison,Stashboxxx,4hJRgwMWIVe3Vyd3qLivRY,Let Me Know,75OtE57Lzfxok4NSh8K8ox,43,2014-07-29,124466,False,https://open.spotify.com/track/75OtE57Lzfxok4NSh8K8ox,False,https://p.scdn.co/mp3-preview/d3564f0182ca57684bb123800d530c46786f402f?cid=78e434819ce74de2a9da9bd344483f65,17,chill,0.785,0.304,6,-16.154,1,0.103,0.908,0.944,0.117,0.903,124.622,audio_features,75OtE57Lzfxok4NSh8K8ox,spotify:track:75OtE57Lzfxok4NSh8K8ox,https://api.spotify.com/v1/tracks/75OtE57Lzfxok4NSh8K8ox,https://api.spotify.com/v1/audio-analysis/75OtE57Lzfxok4NSh8K8ox,124467,4
796,Real Estate,Atlas,5k7WCAZPSbJYzjW5SCQ5sn,Had To Hear,4IAE7M8Qw88f59W0uqNujJ,44,2014-03-03,290826,False,https://open.spotify.com/track/4IAE7M8Qw88f59W0uqNujJ,False,https://p.scdn.co/mp3-preview/46e8e2b80dcc3a369f4b44b0884827e6db13f94a?cid=78e434819ce74de2a9da9bd344483f65,1,chill,0.556,0.765,7,-7.474,1,0.0319,0.135,0.732,0.149,0.499,125.72,audio_features,4IAE7M8Qw88f59W0uqNujJ,spotify:track:4IAE7M8Qw88f59W0uqNujJ,https://api.spotify.com/v1/tracks/4IAE7M8Qw88f59W0uqNujJ,https://api.spotify.com/v1/audio-analysis/4IAE7M8Qw88f59W0uqNujJ,290827,4
797,Slow Magic,How To Run Away,5kI0Hmtke3s8Yx0j5R3b3r,Waited 4 U,1UEPt3o6M1rI68kzBrwZ5Z,41,2014-09-09,236156,False,https://open.spotify.com/track/1UEPt3o6M1rI68kzBrwZ5Z,False,https://p.scdn.co/mp3-preview/de13769edc27d7d9ddf42ee68cac42950952a6d2?cid=78e434819ce74de2a9da9bd344483f65,3,chill,0.694,0.652,6,-5.823,0,0.0312,0.729,0.911,0.137,0.3,124.008,audio_features,1UEPt3o6M1rI68kzBrwZ5Z,spotify:track:1UEPt3o6M1rI68kzBrwZ5Z,https://api.spotify.com/v1/tracks/1UEPt3o6M1rI68kzBrwZ5Z,https://api.spotify.com/v1/audio-analysis/1UEPt3o6M1rI68kzBrwZ5Z,236157,4
798,Au5,Snowblind,0WN6DDT0KiiTctSsKSFQDA,Snowblind,7FCG2wIYG1XvGRUMACC2cD,46,2014-08-29,347826,False,https://open.spotify.com/track/7FCG2wIYG1XvGRUMACC2cD,False,https://p.scdn.co/mp3-preview/491c3ece24c8d90331b9ef92a798574179755c1f?cid=78e434819ce74de2a9da9bd344483f65,1,chill,0.534,0.927,6,-3.854,0,0.119,0.00347,0.000123,0.114,0.231,138.036,audio_features,7FCG2wIYG1XvGRUMACC2cD,spotify:track:7FCG2wIYG1XvGRUMACC2cD,https://api.spotify.com/v1/tracks/7FCG2wIYG1XvGRUMACC2cD,https://api.spotify.com/v1/audio-analysis/7FCG2wIYG1XvGRUMACC2cD,347826,4
799,bbrainz,Internet Lust,56nzpaKjk5y4Bl4D7JWvQo,online,3isUBfWCnSdmJDSRRoF4oT,40,2014-01-29,65729,False,https://open.spotify.com/track/3isUBfWCnSdmJDSRRoF4oT,False,https://p.scdn.co/mp3-preview/a57fa5b1fd85bfcf95d56bc921b7f844bf32e07e?cid=78e434819ce74de2a9da9bd344483f65,1,chill,0.542,0.789,11,-6.264,0,0.0944,0.0178,0.926,0.59,0.402,154.168,audio_features,3isUBfWCnSdmJDSRRoF4oT,spotify:track:3isUBfWCnSdmJDSRRoF4oT,https://api.spotify.com/v1/tracks/3isUBfWCnSdmJDSRRoF4oT,https://api.spotify.com/v1/audio-analysis/3isUBfWCnSdmJDSRRoF4oT,65729,4
800,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,The Theory of Everything,5fJD7wh9yoSTpl9d5rgl7l,61,2014-11-04,68691,False,https://open.spotify.com/track/5fJD7wh9yoSTpl9d5rgl7l,False,https://p.scdn.co/mp3-preview/3d5805dea10925e4ae12e427c3555936c6fd4269?cid=78e434819ce74de2a9da9bd344483f65,24,classical,0.421,0.118,2,-17.703,1,0.0408,0.842,0.938,0.115,0.175,104.03,audio_features,5fJD7wh9yoSTpl9d5rgl7l,spotify:track:5fJD7wh9yoSTpl9d5rgl7l,https://api.spotify.com/v1/tracks/5fJD7wh9yoSTpl9d5rgl7l,https://api.spotify.com/v1/audio-analysis/5fJD7wh9yoSTpl9d5rgl7l,68692,4
801,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,Chalkboard,7bJ6xGa3RG2dQgNiK10uAv,61,2014-11-04,65040,False,https://open.spotify.com/track/7bJ6xGa3RG2dQgNiK10uAv,False,https://p.scdn.co/mp3-preview/58d4d6a15edd5c3ef07d39071fd0e0ef0a6e7abc?cid=78e434819ce74de2a9da9bd344483f65,4,classical,0.432,0.109,9,-15.925,0,0.0368,0.889,0.772,0.0939,0.0797,92.682,audio_features,7bJ6xGa3RG2dQgNiK10uAv,spotify:track:7bJ6xGa3RG2dQgNiK10uAv,https://api.spotify.com/v1/tracks/7bJ6xGa3RG2dQgNiK10uAv,https://api.spotify.com/v1/audio-analysis/7bJ6xGa3RG2dQgNiK10uAv,65040,4
802,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,A Model of the Universe,5ay0cvjtVAbMLOe8gTadFh,59,2014-11-04,172444,False,https://open.spotify.com/track/5ay0cvjtVAbMLOe8gTadFh,False,https://p.scdn.co/mp3-preview/a52375a172e3a2ef76e218b14610922df4977314?cid=78e434819ce74de2a9da9bd344483f65,23,classical,0.336,0.044,7,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,audio_features,5ay0cvjtVAbMLOe8gTadFh,spotify:track:5ay0cvjtVAbMLOe8gTadFh,https://api.spotify.com/v1/tracks/5ay0cvjtVAbMLOe8gTadFh,https://api.spotify.com/v1/audio-analysis/5ay0cvjtVAbMLOe8gTadFh,172444,4
803,Gustavo Santaolalla,The Book of Life (Original Motion Picture Soundtrack),7f0cdftcxwu61TCHkwVrs0,I Love You Too Much,3Za4yViy4wKFEF0gkqCH3j,54,2014-09-29,155320,False,https://open.spotify.com/track/3Za4yViy4wKFEF0gkqCH3j,False,https://p.scdn.co/mp3-preview/e4676183bfd8723e2e4de7368470674cf8989082?cid=78e434819ce74de2a9da9bd344483f65,4,classical,0.403,0.255,0,-9.601,1,0.0428,0.854,9.5e-06,0.198,0.21,206.198,audio_features,3Za4yViy4wKFEF0gkqCH3j,spotify:track:3Za4yViy4wKFEF0gkqCH3j,https://api.spotify.com/v1/tracks/3Za4yViy4wKFEF0gkqCH3j,https://api.spotify.com/v1/audio-analysis/3Za4yViy4wKFEF0gkqCH3j,155320,3
804,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,Epilogue,47DeTufpEGrePu6TaVEuoN,58,2014-11-04,108968,False,https://open.spotify.com/track/47DeTufpEGrePu6TaVEuoN,False,https://p.scdn.co/mp3-preview/aff1da979fc0475a76d0d03398fb8edb0cbda46e?cid=78e434819ce74de2a9da9bd344483f65,26,classical,0.252,0.0875,9,-24.711,0,0.0403,0.989,0.873,0.108,0.126,135.774,audio_features,47DeTufpEGrePu6TaVEuoN,spotify:track:47DeTufpEGrePu6TaVEuoN,https://api.spotify.com/v1/tracks/47DeTufpEGrePu6TaVEuoN,https://api.spotify.com/v1/audio-analysis/47DeTufpEGrePu6TaVEuoN,108969,3
805,Claude Debussy,The Evil Within: Original Game Soundtrack,2msJRcxYx2PWANNSoF0vGr,Clair De Lune,405HNEYKGDifuMcAZvqrqA,55,2014-10-13,306573,False,https://open.spotify.com/track/405HNEYKGDifuMcAZvqrqA,False,https://p.scdn.co/mp3-preview/5583fdaca35661a8321aa60a935342a8226218fe?cid=78e434819ce74de2a9da9bd344483f65,1,classical,0.202,0.129,1,-18.237,1,0.0411,0.855,0.00243,0.104,0.0793,86.741,audio_features,405HNEYKGDifuMcAZvqrqA,spotify:track:405HNEYKGDifuMcAZvqrqA,https://api.spotify.com/v1/tracks/405HNEYKGDifuMcAZvqrqA,https://api.spotify.com/v1/audio-analysis/405HNEYKGDifuMcAZvqrqA,306573,1
806,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,A Game of Croquet,21lsdnxagzViwbRqNY0tCK,59,2014-11-04,165572,False,https://open.spotify.com/track/21lsdnxagzViwbRqNY0tCK,False,https://p.scdn.co/mp3-preview/b55f9f7c7deb32b3d8f883f2e1a52cdf5480b3f0?cid=78e434819ce74de2a9da9bd344483f65,7,classical,0.22,0.043,4,-28.726,0,0.0438,0.975,0.402,0.062,0.11,118.456,audio_features,21lsdnxagzViwbRqNY0tCK,spotify:track:21lsdnxagzViwbRqNY0tCK,https://api.spotify.com/v1/tracks/21lsdnxagzViwbRqNY0tCK,https://api.spotify.com/v1/audio-analysis/21lsdnxagzViwbRqNY0tCK,165572,3
807,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,Forces of Attraction,4NpX4g7sdnZtgteu1m2m3S,57,2014-11-04,123157,False,https://open.spotify.com/track/4NpX4g7sdnZtgteu1m2m3S,False,https://p.scdn.co/mp3-preview/688fee12a4a09259aa818bc1137f1155d353d784?cid=78e434819ce74de2a9da9bd344483f65,15,classical,0.511,0.126,7,-20.852,1,0.0374,0.895,0.869,0.102,0.403,103.997,audio_features,4NpX4g7sdnZtgteu1m2m3S,spotify:track:4NpX4g7sdnZtgteu1m2m3S,https://api.spotify.com/v1/tracks/4NpX4g7sdnZtgteu1m2m3S,https://api.spotify.com/v1/audio-analysis/4NpX4g7sdnZtgteu1m2m3S,123158,4
808,Gustavo Santaolalla,The Book of Life (Original Motion Picture Soundtrack),7f0cdftcxwu61TCHkwVrs0,The Apology Song,7nnbb77c4fLnosiTk5QpxQ,51,2014-09-29,172226,False,https://open.spotify.com/track/7nnbb77c4fLnosiTk5QpxQ,False,https://p.scdn.co/mp3-preview/192dfeb86bfc5b29e5885cb387076e7053f4bfe7?cid=78e434819ce74de2a9da9bd344483f65,15,classical,0.549,0.183,2,-11.398,0,0.0447,0.911,0.0,0.109,0.337,93.965,audio_features,7nnbb77c4fLnosiTk5QpxQ,spotify:track:7nnbb77c4fLnosiTk5QpxQ,https://api.spotify.com/v1/tracks/7nnbb77c4fLnosiTk5QpxQ,https://api.spotify.com/v1/audio-analysis/7nnbb77c4fLnosiTk5QpxQ,172227,4
809,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,Camping,5KNZME6ZAXNA4Ce6iOedU5,58,2014-11-04,78874,False,https://open.spotify.com/track/5KNZME6ZAXNA4Ce6iOedU5,False,https://p.scdn.co/mp3-preview/fe80cd5ced2544c0dce62336df97588a5629c1ff?cid=78e434819ce74de2a9da9bd344483f65,17,classical,0.367,0.107,9,-20.273,0,0.0471,0.862,0.926,0.107,0.146,129.368,audio_features,5KNZME6ZAXNA4Ce6iOedU5,spotify:track:5KNZME6ZAXNA4Ce6iOedU5,https://api.spotify.com/v1/tracks/5KNZME6ZAXNA4Ce6iOedU5,https://api.spotify.com/v1/audio-analysis/5KNZME6ZAXNA4Ce6iOedU5,78875,3
810,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,Domestic Pressures,2dHnIe0JsqshUnyzcMMOhW,57,2014-11-04,157221,False,https://open.spotify.com/track/2dHnIe0JsqshUnyzcMMOhW,False,https://p.scdn.co/mp3-preview/016efe86632d23395e01d7fcff356eb07d994c89?cid=78e434819ce74de2a9da9bd344483f65,3,classical,0.201,0.133,9,-19.194,0,0.0387,0.927,0.961,0.116,0.0775,155.788,audio_features,2dHnIe0JsqshUnyzcMMOhW,spotify:track:2dHnIe0JsqshUnyzcMMOhW,https://api.spotify.com/v1/tracks/2dHnIe0JsqshUnyzcMMOhW,https://api.spotify.com/v1/audio-analysis/2dHnIe0JsqshUnyzcMMOhW,157222,3
811,Sergei Prokofiev,Visions fugitives,16vEZJwRoyWuzL15o8y6cR,"Visions Fugitives, Op. 22: 1. Lentamente",6Qb5VHr0nbvrSGW7I7sH8p,53,2014-11-07,96773,False,https://open.spotify.com/track/6Qb5VHr0nbvrSGW7I7sH8p,False,https://p.scdn.co/mp3-preview/a858d40f5530bb313b30e31daec27cf3c5b64d5e?cid=78e434819ce74de2a9da9bd344483f65,1,classical,0.0,0.00107,9,-39.236,0,0.0,0.991,0.813,0.0559,0.0,0.0,audio_features,6Qb5VHr0nbvrSGW7I7sH8p,spotify:track:6Qb5VHr0nbvrSGW7I7sH8p,https://api.spotify.com/v1/tracks/6Qb5VHr0nbvrSGW7I7sH8p,https://api.spotify.com/v1/audio-analysis/6Qb5VHr0nbvrSGW7I7sH8p,96773,0
812,Blues Saraceno,Dark Country 3,5YDSZWizEYBsXgk6kwxvMn,Dogs of War,08PjS6opdc0vLlaf0Z7YIl,53,2014-05-06,176960,False,https://open.spotify.com/track/08PjS6opdc0vLlaf0Z7YIl,False,https://p.scdn.co/mp3-preview/5e660d9c1c82dc4f6565ef23d593ec2df22cb726?cid=78e434819ce74de2a9da9bd344483f65,4,classical,0.474,0.439,5,-10.329,1,0.0282,0.79,0.463,0.133,0.327,94.2,audio_features,08PjS6opdc0vLlaf0Z7YIl,spotify:track:08PjS6opdc0vLlaf0Z7YIl,https://api.spotify.com/v1/tracks/08PjS6opdc0vLlaf0Z7YIl,https://api.spotify.com/v1/audio-analysis/08PjS6opdc0vLlaf0Z7YIl,176960,4
813,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,The Whirling Ways of Stars that Pass,1VWYKR91K0WYMxyBHNaYxt,51,2014-11-04,112555,False,https://open.spotify.com/track/1VWYKR91K0WYMxyBHNaYxt,False,https://p.scdn.co/mp3-preview/ff369fc287b5ebb10e3c38693a72aff49d7952fe?cid=78e434819ce74de2a9da9bd344483f65,27,classical,0.446,0.0523,4,-26.715,0,0.081,0.99,0.97,0.0878,0.0351,101.8,audio_features,1VWYKR91K0WYMxyBHNaYxt,spotify:track:1VWYKR91K0WYMxyBHNaYxt,https://api.spotify.com/v1/tracks/1VWYKR91K0WYMxyBHNaYxt,https://api.spotify.com/v1/audio-analysis/1VWYKR91K0WYMxyBHNaYxt,112556,5
814,Antonio Vivaldi,Vivaldi: Concertos for 2 Cellos,7IGpz1SC0t2GXI3C5vXKc2,"Cello Concerto in E Minor, RV 409: II. Allegro",4sCgQZkwhYlB1a8ocpiWRr,55,2014-10-07,61266,False,https://open.spotify.com/track/4sCgQZkwhYlB1a8ocpiWRr,False,https://p.scdn.co/mp3-preview/4e3c745550c0df3a929951a79d2169731ef7d10d?cid=78e434819ce74de2a9da9bd344483f65,8,classical,0.396,0.229,4,-18.866,0,0.0365,0.988,0.645,0.153,0.834,144.615,audio_features,4sCgQZkwhYlB1a8ocpiWRr,spotify:track:4sCgQZkwhYlB1a8ocpiWRr,https://api.spotify.com/v1/tracks/4sCgQZkwhYlB1a8ocpiWRr,https://api.spotify.com/v1/audio-analysis/4sCgQZkwhYlB1a8ocpiWRr,61267,4
815,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,"Cambridge, 1963",7iLVpb0WAgeVRn2wSdmdrd,51,2014-11-04,101572,False,https://open.spotify.com/track/7iLVpb0WAgeVRn2wSdmdrd,False,https://p.scdn.co/mp3-preview/20a2eb47ee2003c158d21672f6e0ed2183cd7c0e?cid=78e434819ce74de2a9da9bd344483f65,1,classical,0.357,0.0878,10,-16.909,1,0.0392,0.967,0.98,0.102,0.654,82.874,audio_features,7iLVpb0WAgeVRn2wSdmdrd,spotify:track:7iLVpb0WAgeVRn2wSdmdrd,https://api.spotify.com/v1/tracks/7iLVpb0WAgeVRn2wSdmdrd,https://api.spotify.com/v1/audio-analysis/7iLVpb0WAgeVRn2wSdmdrd,101573,3
816,Felix Mendelssohn,Motherland,1QlwdrB0YycnoWOH1JqCqh,"Lied ohne Worte in F-Sharp Minor, Op. 67/2",5UiDjcnZ0uCOCEM2l3XvrI,53,2014-05-19,104560,False,https://open.spotify.com/track/5UiDjcnZ0uCOCEM2l3XvrI,False,https://p.scdn.co/mp3-preview/e90458aa4a9b0be6725d5151da241627400f4364?cid=78e434819ce74de2a9da9bd344483f65,3,classical,0.351,0.112,6,-23.675,0,0.0386,0.995,0.9,0.105,0.396,75.317,audio_features,5UiDjcnZ0uCOCEM2l3XvrI,spotify:track:5UiDjcnZ0uCOCEM2l3XvrI,https://api.spotify.com/v1/tracks/5UiDjcnZ0uCOCEM2l3XvrI,https://api.spotify.com/v1/audio-analysis/5UiDjcnZ0uCOCEM2l3XvrI,104560,4
817,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,The Dreams that Stuff is Made Of,4GNAkByimF0pxX2vgG35Z3,53,2014-11-04,111836,False,https://open.spotify.com/track/4GNAkByimF0pxX2vgG35Z3,False,https://p.scdn.co/mp3-preview/a30981be404b03606ab7f731463e73ce85cd127c?cid=78e434819ce74de2a9da9bd344483f65,11,classical,0.36,0.0854,0,-20.406,0,0.0343,0.993,0.737,0.115,0.0773,58.322,audio_features,4GNAkByimF0pxX2vgG35Z3,spotify:track:4GNAkByimF0pxX2vgG35Z3,https://api.spotify.com/v1/tracks/4GNAkByimF0pxX2vgG35Z3,https://api.spotify.com/v1/audio-analysis/4GNAkByimF0pxX2vgG35Z3,111836,4
818,Antonio Vivaldi,Sinkovsky Plays and Sings Vivaldi,2VkyrOTwER1K6bsK1qona9,"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",7njAZhca4o80qQdCgyEWya,54,2014,117906,False,https://open.spotify.com/track/7njAZhca4o80qQdCgyEWya,False,https://p.scdn.co/mp3-preview/e878a6d9af8b6cd1aa3cae5379a9719913bbb341?cid=78e434819ce74de2a9da9bd344483f65,16,classical,0.33,0.0649,3,-25.176,1,0.0443,0.898,6.19e-05,0.0931,0.34,83.398,audio_features,7njAZhca4o80qQdCgyEWya,spotify:track:7njAZhca4o80qQdCgyEWya,https://api.spotify.com/v1/tracks/7njAZhca4o80qQdCgyEWya,https://api.spotify.com/v1/audio-analysis/7njAZhca4o80qQdCgyEWya,117907,4
819,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),02VRifrsiTM73hPGjXduRQ,The Wedding,0n3mB1nLmwh55MZaqQllEq,48,2014-11-04,102584,False,https://open.spotify.com/track/0n3mB1nLmwh55MZaqQllEq,False,https://p.scdn.co/mp3-preview/3b14a8fc05c1211ded0c3af2b1cc3b31af420b31?cid=78e434819ce74de2a9da9bd344483f65,10,classical,0.241,0.231,10,-16.365,1,0.0322,0.85,0.939,0.112,0.274,134.836,audio_features,0n3mB1nLmwh55MZaqQllEq,spotify:track:0n3mB1nLmwh55MZaqQllEq,https://api.spotify.com/v1/tracks/0n3mB1nLmwh55MZaqQllEq,https://api.spotify.com/v1/audio-analysis/0n3mB1nLmwh55MZaqQllEq,102585,3
820,Edward Elgar,Under the Stars,21lNww10aD2NEIr6mR7JyJ,"Salut d'amour, Op. 12",2WZNkbVqATzXscJ6VgYJeo,48,2014-09-19,174773,False,https://open.spotify.com/track/2WZNkbVqATzXscJ6VgYJeo,False,https://p.scdn.co/mp3-preview/ef903eae15264948351ac6cef6c2036a47860feb?cid=78e434819ce74de2a9da9bd344483f65,4,classical,0.172,0.131,4,-21.663,1,0.0468,0.898,0.0392,0.131,0.0476,95.309,audio_features,2WZNkbVqATzXscJ6VgYJeo,spotify:track:2WZNkbVqATzXscJ6VgYJeo,https://api.spotify.com/v1/tracks/2WZNkbVqATzXscJ6VgYJeo,https://api.spotify.com/v1/audio-analysis/2WZNkbVqATzXscJ6VgYJeo,174773,3
821,Franz Liszt,"Liszt Complete Piano Music, Vol. 38: Transcriptions and Arrangements of Handel, Gounod, Spohr & Raff",3Q4kJgSNcPqfbaBNzlXEcz,"Die Rose, Romanze aus der Oper Zemir und Azor, S571/R259 (Spohr)",7lO0GHKtEZKLZ0l32upmll,46,2014-01-07,287960,False,https://open.spotify.com/track/7lO0GHKtEZKLZ0l32upmll,False,https://p.scdn.co/mp3-preview/92fef263335ba4667205ccc9c24d7ab17f122aa3?cid=78e434819ce74de2a9da9bd344483f65,8,classical,0.329,0.0171,4,-30.374,1,0.0393,0.993,0.92,0.0904,0.127,65.054,audio_features,7lO0GHKtEZKLZ0l32upmll,spotify:track:7lO0GHKtEZKLZ0l32upmll,https://api.spotify.com/v1/tracks/7lO0GHKtEZKLZ0l32upmll,https://api.spotify.com/v1/audio-analysis/7lO0GHKtEZKLZ0l32upmll,287960,3
822,Gabriel Fauré,Masterpieces in Miniature,05Eck7k66jfjQEs0NGVPHj,"Fauré: Pavane, Op. 50",4CZq7M6hBTg77Qhp3TJHdN,47,2014-11-11,385857,False,https://open.spotify.com/track/4CZq7M6hBTg77Qhp3TJHdN,False,https://p.scdn.co/mp3-preview/cd1440ce06bbc9072d018876c74f9ace0decdc2e?cid=78e434819ce74de2a9da9bd344483f65,3,classical,0.0653,0.0359,6,-26.799,0,0.0421,0.957,0.944,0.128,0.0412,62.105,audio_features,4CZq7M6hBTg77Qhp3TJHdN,spotify:track:4CZq7M6hBTg77Qhp3TJHdN,https://api.spotify.com/v1/tracks/4CZq7M6hBTg77Qhp3TJHdN,https://api.spotify.com/v1/audio-analysis/4CZq7M6hBTg77Qhp3TJHdN,385858,4
823,Otto A. Totland,Pinô,7uPWpTHYqHEQTpZIlgELQK,Pinô,2Ai5UUXyxaulVbompgrzlo,50,2014-01-31,165995,False,https://open.spotify.com/track/2Ai5UUXyxaulVbompgrzlo,False,https://p.scdn.co/mp3-preview/62ba9a1a26f43c981ea169a7869c320d4b2c6600?cid=78e434819ce74de2a9da9bd344483f65,7,classical,0.494,0.0453,5,-28.914,1,0.0378,0.995,0.927,0.112,0.103,80.743,audio_features,2Ai5UUXyxaulVbompgrzlo,spotify:track:2Ai5UUXyxaulVbompgrzlo,https://api.spotify.com/v1/tracks/2Ai5UUXyxaulVbompgrzlo,https://api.spotify.com/v1/audio-analysis/2Ai5UUXyxaulVbompgrzlo,165995,4
