,artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
233,NEEDTOBREATHE,Rivers in the Wasteland,52e12cyeu7IY7JGSoUArHw,Wasteland,4ZHh8azw1RR3pg3HH0mqk0,37,2014-04-17,270226,False,https://open.spotify.com/track/4ZHh8azw1RR3pg3HH0mqk0,False,https://p.scdn.co/mp3-preview/db38079a641732fa91cb6016d87b435a2a514cf6?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.644,0.296,0,-8.701,1,0.0292,0.858,6.02e-05,0.105,0.213,91.973,audio_features,4ZHh8azw1RR3pg3HH0mqk0,spotify:track:4ZHh8azw1RR3pg3HH0mqk0,https://api.spotify.com/v1/tracks/4ZHh8azw1RR3pg3HH0mqk0,https://api.spotify.com/v1/audio-analysis/4ZHh8azw1RR3pg3HH0mqk0,270227,4
234,Pat The Bunny,"Probably Nothing, Possibly Everything",1mdup5fgvCJcq2eZzuSUzA,I'm going home,24OOfntgu3x92SB0lu3rg8,36,2014-12-19,148712,True,https://open.spotify.com/track/24OOfntgu3x92SB0lu3rg8,False,https://p.scdn.co/mp3-preview/a6466ae5ef7f684db9bec091dedd00c01c0059ed?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.695,0.421,4,-7.046,1,0.0375,0.798,0.0,0.096,0.686,129.749,audio_features,24OOfntgu3x92SB0lu3rg8,spotify:track:24OOfntgu3x92SB0lu3rg8,https://api.spotify.com/v1/tracks/24OOfntgu3x92SB0lu3rg8,https://api.spotify.com/v1/audio-analysis/24OOfntgu3x92SB0lu3rg8,148712,4
235,Eric Hutchinson,Pure Fiction,4Oz26gDe9j4idBz4Z7CPPN,Love Like You,0jXeHzmuIHgqsdlQwmPT24,37,2014-04-08,156898,False,https://open.spotify.com/track/0jXeHzmuIHgqsdlQwmPT24,False,https://p.scdn.co/mp3-preview/80859d64883453e49d601957c2d102c44ed31499?cid=78e434819ce74de2a9da9bd344483f65,6,acoustic,0.633,0.714,2,-6.062,1,0.0432,0.167,0.0,0.103,0.527,81.982,audio_features,0jXeHzmuIHgqsdlQwmPT24,spotify:track:0jXeHzmuIHgqsdlQwmPT24,https://api.spotify.com/v1/tracks/0jXeHzmuIHgqsdlQwmPT24,https://api.spotify.com/v1/audio-analysis/0jXeHzmuIHgqsdlQwmPT24,156899,4
236,Trevor Hall,Chapter Of The Forest,0Tt5WHP4RdkQemDgD1QItP,Chapter Of The Forest,3eDYjWD8Axyj50BPtxq2R7,38,2014-06-17,384834,False,https://open.spotify.com/track/3eDYjWD8Axyj50BPtxq2R7,False,https://p.scdn.co/mp3-preview/1c2a9bdf285585258e922cc96deee01c3c969658?cid=78e434819ce74de2a9da9bd344483f65,9,acoustic,0.463,0.265,8,-14.584,1,0.0358,0.718,0.0252,0.0996,0.175,103.894,audio_features,3eDYjWD8Axyj50BPtxq2R7,spotify:track:3eDYjWD8Axyj50BPtxq2R7,https://api.spotify.com/v1/tracks/3eDYjWD8Axyj50BPtxq2R7,https://api.spotify.com/v1/audio-analysis/3eDYjWD8Axyj50BPtxq2R7,384834,4
237,Noah Gundersen,Ledges,1JwNRXyWu4PxK13mp51p8y,First Defeat,32R0JVo7IU4UlhkU3yNvEc,42,2014-02-10,243773,False,https://open.spotify.com/track/32R0JVo7IU4UlhkU3yNvEc,False,https://p.scdn.co/mp3-preview/d6c53981d219ac9f0110cb6f25211267fe7bfc0a?cid=78e434819ce74de2a9da9bd344483f65,7,acoustic,0.519,0.214,5,-11.243,1,0.0298,0.857,0.00214,0.118,0.229,144.432,audio_features,32R0JVo7IU4UlhkU3yNvEc,spotify:track:32R0JVo7IU4UlhkU3yNvEc,https://api.spotify.com/v1/tracks/32R0JVo7IU4UlhkU3yNvEc,https://api.spotify.com/v1/audio-analysis/32R0JVo7IU4UlhkU3yNvEc,243773,4
238,Johnnyswim,A Johnnyswim Christmas,4NVnwX1oas9B9zHSX8xwfD,O Come All Ye Faithful,1p1E8aR3qUxZZ1uC65qRz4,36,2014-11-10,327040,False,https://open.spotify.com/track/1p1E8aR3qUxZZ1uC65qRz4,False,https://p.scdn.co/mp3-preview/e2db52b3461233bb755cf9c82d281c63d42f722a?cid=78e434819ce74de2a9da9bd344483f65,6,acoustic,0.396,0.445,10,-10.365,1,0.0313,0.557,3.59e-05,0.0831,0.215,97.736,audio_features,1p1E8aR3qUxZZ1uC65qRz4,spotify:track:1p1E8aR3qUxZZ1uC65qRz4,https://api.spotify.com/v1/tracks/1p1E8aR3qUxZZ1uC65qRz4,https://api.spotify.com/v1/audio-analysis/1p1E8aR3qUxZZ1uC65qRz4,327040,4
239,Jason Mraz,YES! (Commentary),2pkE09f0DykOk472XemaTs,Best Friend,7vzKaKuEAvVsJzeI3ut3LS,33,2014-07-13,199640,False,https://open.spotify.com/track/7vzKaKuEAvVsJzeI3ut3LS,False,https://p.scdn.co/mp3-preview/c215ee4fa6f33cb9d1693292006a01eebc79e9cc?cid=78e434819ce74de2a9da9bd344483f65,12,acoustic,0.6,0.434,7,-7.57,0,0.038,0.405,2.11e-05,0.113,0.639,170.198,audio_features,7vzKaKuEAvVsJzeI3ut3LS,spotify:track:7vzKaKuEAvVsJzeI3ut3LS,https://api.spotify.com/v1/tracks/7vzKaKuEAvVsJzeI3ut3LS,https://api.spotify.com/v1/audio-analysis/7vzKaKuEAvVsJzeI3ut3LS,199640,4
240,Panucci's Pizza,Don't Tip The Delivery Boy,5eO17DxbRYhKu1zTs5l4l7,I still haven't seen Almost Famous,7kIsTsy9tvbxOSFMobmGZU,36,2014-06-09,123300,False,https://open.spotify.com/track/7kIsTsy9tvbxOSFMobmGZU,False,https://p.scdn.co/mp3-preview/3d3d7017c075300bcc9bec51eff566127b8cb750?cid=78e434819ce74de2a9da9bd344483f65,7,acoustic,0.544,0.311,0,-13.125,1,0.0348,0.343,0.0,0.129,0.202,119.018,audio_features,7kIsTsy9tvbxOSFMobmGZU,spotify:track:7kIsTsy9tvbxOSFMobmGZU,https://api.spotify.com/v1/tracks/7kIsTsy9tvbxOSFMobmGZU,https://api.spotify.com/v1/audio-analysis/7kIsTsy9tvbxOSFMobmGZU,123300,4
241,Trevor Hall,Chapter Of The Forest,0Tt5WHP4RdkQemDgD1QItP,Jagadeesha,16k1VlaXlzl9dEqQGgSOGR,36,2014-06-17,267132,False,https://open.spotify.com/track/16k1VlaXlzl9dEqQGgSOGR,False,https://p.scdn.co/mp3-preview/a5def5131367b7f955fc9d689de0fe9632648047?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.625,0.412,8,-9.874,1,0.0318,0.0756,0.0106,0.0876,0.165,125.98,audio_features,16k1VlaXlzl9dEqQGgSOGR,spotify:track:16k1VlaXlzl9dEqQGgSOGR,https://api.spotify.com/v1/tracks/16k1VlaXlzl9dEqQGgSOGR,https://api.spotify.com/v1/audio-analysis/16k1VlaXlzl9dEqQGgSOGR,267132,4
242,JJ Heller,I Dream of You,2RGdrcLpo08qYeOnWBjvcH,Lullaby,1MplVFzeKdBqccKHtaTX12,36,2014-04-29,202760,False,https://open.spotify.com/track/1MplVFzeKdBqccKHtaTX12,False,https://p.scdn.co/mp3-preview/d45469d81bfb43397f79cdbc607ea691e45b22e7?cid=78e434819ce74de2a9da9bd344483f65,12,acoustic,0.462,0.249,9,-13.914,1,0.0332,0.898,0.0597,0.0913,0.134,124.015,audio_features,1MplVFzeKdBqccKHtaTX12,spotify:track:1MplVFzeKdBqccKHtaTX12,https://api.spotify.com/v1/tracks/1MplVFzeKdBqccKHtaTX12,https://api.spotify.com/v1/audio-analysis/1MplVFzeKdBqccKHtaTX12,202760,4
243,Noah Gundersen,Ledges,1JwNRXyWu4PxK13mp51p8y,Cigarettes,4m5Pj4jk0XAOxzIPLeItuP,38,2014-02-10,340773,False,https://open.spotify.com/track/4m5Pj4jk0XAOxzIPLeItuP,False,https://p.scdn.co/mp3-preview/9f0901ae088dcbbfa6a5302267ff61f699c94500?cid=78e434819ce74de2a9da9bd344483f65,8,acoustic,0.517,0.241,7,-10.866,1,0.0423,0.535,0.000185,0.129,0.0986,120.304,audio_features,4m5Pj4jk0XAOxzIPLeItuP,spotify:track:4m5Pj4jk0XAOxzIPLeItuP,https://api.spotify.com/v1/tracks/4m5Pj4jk0XAOxzIPLeItuP,https://api.spotify.com/v1/audio-analysis/4m5Pj4jk0XAOxzIPLeItuP,340773,4
244,Panucci's Pizza,I Love You T̶o̶o̶,1J6d8vrnXOB2iBo5IphJFX,I Hate Every Driver On The Road Except For Me,5Z5DwppDHSxfEwkmCCSV6E,35,2014-05-11,121000,False,https://open.spotify.com/track/5Z5DwppDHSxfEwkmCCSV6E,False,https://p.scdn.co/mp3-preview/8b8e673053dc3f6aa3e29bee0023842582493f39?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.55,0.154,2,-13.515,1,0.0283,0.711,0.000125,0.0542,0.218,83.493,audio_features,5Z5DwppDHSxfEwkmCCSV6E,spotify:track:5Z5DwppDHSxfEwkmCCSV6E,https://api.spotify.com/v1/tracks/5Z5DwppDHSxfEwkmCCSV6E,https://api.spotify.com/v1/audio-analysis/5Z5DwppDHSxfEwkmCCSV6E,121000,4
245,Steve Petrunak,Shake It Off: Instrumental Guitar Covers of Pop Hits,46yyoDRZVjMLKuqqYIQKRI,Cool Kids,3l1wYAjFcDBsM09gQlF4Gy,36,2014-12-17,242454,False,https://open.spotify.com/track/3l1wYAjFcDBsM09gQlF4Gy,False,https://p.scdn.co/mp3-preview/40e32fe7300c0446216e59926315e05f7502aa78?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.762,0.469,8,-7.664,1,0.0535,0.913,0.849,0.131,0.531,130.05,audio_features,3l1wYAjFcDBsM09gQlF4Gy,spotify:track:3l1wYAjFcDBsM09gQlF4Gy,https://api.spotify.com/v1/tracks/3l1wYAjFcDBsM09gQlF4Gy,https://api.spotify.com/v1/audio-analysis/3l1wYAjFcDBsM09gQlF4Gy,242454,4
246,Pat The Bunny,The Volatile Utopian Real Estate Market,1MizAKDRK74h1pKvqqhn2q,Your Heart Is a Muscle the Size of Your Fist,1xOpbPXGnYoTGZ85pTYlmd,35,2014-10-21,204240,True,https://open.spotify.com/track/1xOpbPXGnYoTGZ85pTYlmd,False,https://p.scdn.co/mp3-preview/897a12167ce48f2ac994992ed5413fabfa4deacf?cid=78e434819ce74de2a9da9bd344483f65,19,acoustic,0.593,0.387,2,-14.627,1,0.0437,0.0233,0.0,0.0961,0.787,102.436,audio_features,1xOpbPXGnYoTGZ85pTYlmd,spotify:track:1xOpbPXGnYoTGZ85pTYlmd,https://api.spotify.com/v1/tracks/1xOpbPXGnYoTGZ85pTYlmd,https://api.spotify.com/v1/audio-analysis/1xOpbPXGnYoTGZ85pTYlmd,204240,4
247,Jason Mraz,YES! (Commentary),2pkE09f0DykOk472XemaTs,3 Things,4LnRjfzgniqXb24JkoAqzz,33,2014-07-13,174160,False,https://open.spotify.com/track/4LnRjfzgniqXb24JkoAqzz,False,https://p.scdn.co/mp3-preview/838087842a43fcf73e3f2b139464d12e334023f1?cid=78e434819ce74de2a9da9bd344483f65,20,acoustic,0.645,0.604,0,-8.749,1,0.0366,0.217,0.0,0.286,0.71,100.026,audio_features,4LnRjfzgniqXb24JkoAqzz,spotify:track:4LnRjfzgniqXb24JkoAqzz,https://api.spotify.com/v1/tracks/4LnRjfzgniqXb24JkoAqzz,https://api.spotify.com/v1/audio-analysis/4LnRjfzgniqXb24JkoAqzz,174160,4
248,Ray LaMontagne,Supernova,0HtJKUCwLbioPhMPAlKONW,Airwaves,79sjkr7DxrDfk9qXwB4IxS,39,2014-04-25,281813,False,https://open.spotify.com/track/79sjkr7DxrDfk9qXwB4IxS,False,https://p.scdn.co/mp3-preview/4b6e22b3eb41ddba73d03ca78b1f752a890ee718?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.771,0.493,6,-11.132,1,0.0279,0.727,0.0656,0.107,0.863,110.321,audio_features,79sjkr7DxrDfk9qXwB4IxS,spotify:track:79sjkr7DxrDfk9qXwB4IxS,https://api.spotify.com/v1/tracks/79sjkr7DxrDfk9qXwB4IxS,https://api.spotify.com/v1/audio-analysis/79sjkr7DxrDfk9qXwB4IxS,281813,4
249,Trevor Hall,Chapter Of The Forest,0Tt5WHP4RdkQemDgD1QItP,Wish Man,0Kwl5VA9oIJ33gMxSqpb46,36,2014-06-17,294932,False,https://open.spotify.com/track/0Kwl5VA9oIJ33gMxSqpb46,False,https://p.scdn.co/mp3-preview/844cc4fa9190c12b426c6e9ec2a2171cb0c9f579?cid=78e434819ce74de2a9da9bd344483f65,8,acoustic,0.536,0.54,1,-11.898,1,0.0323,0.623,1.03e-06,0.105,0.822,91.031,audio_features,0Kwl5VA9oIJ33gMxSqpb46,spotify:track:0Kwl5VA9oIJ33gMxSqpb46,https://api.spotify.com/v1/tracks/0Kwl5VA9oIJ33gMxSqpb46,https://api.spotify.com/v1/audio-analysis/0Kwl5VA9oIJ33gMxSqpb46,294932,4
250,Sara Bareilles,What's Inside: Songs from Waitress,1s6codM2ZAB008t9GTyaEk,She Used To Be Mine,2D4BSm5Z8Hq5zYbSgJwEOh,65,2015-11-06,250266,False,https://open.spotify.com/track/2D4BSm5Z8Hq5zYbSgJwEOh,False,https://p.scdn.co/mp3-preview/1a25277c742f0ecb3bb42691b46b1ddca2e9d280?cid=78e434819ce74de2a9da9bd344483f65,10,acoustic,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,audio_features,2D4BSm5Z8Hq5zYbSgJwEOh,spotify:track:2D4BSm5Z8Hq5zYbSgJwEOh,https://api.spotify.com/v1/tracks/2D4BSm5Z8Hq5zYbSgJwEOh,https://api.spotify.com/v1/audio-analysis/2D4BSm5Z8Hq5zYbSgJwEOh,250267,4
251,Ben Rector,Brand New,4XYWS04Kkk8X1NiUR08Cpi,Brand New,07m8PuXxxv5J4qPEDq6ZkK,60,2015-08-28,243933,False,https://open.spotify.com/track/07m8PuXxxv5J4qPEDq6ZkK,False,https://p.scdn.co/mp3-preview/a04824e00528595248604e03d9e18f9126075912?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,audio_features,07m8PuXxxv5J4qPEDq6ZkK,spotify:track:07m8PuXxxv5J4qPEDq6ZkK,https://api.spotify.com/v1/tracks/07m8PuXxxv5J4qPEDq6ZkK,https://api.spotify.com/v1/audio-analysis/07m8PuXxxv5J4qPEDq6ZkK,243933,4
252,NEEDTOBREATHE,Brother,55Fm920hiqUcGhKuv8hjgV,Brother (feat. Gavin DeGraw),62M9yafZsSRzlsphzeJPGo,59,2015-02-02,208205,False,https://open.spotify.com/track/62M9yafZsSRzlsphzeJPGo,False,https://p.scdn.co/mp3-preview/960ec751c9f398bdff140c6dba8d88b63501e4ee?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.526,0.803,11,-3.989,1,0.127,0.135,0.0,0.119,0.564,157.887,audio_features,62M9yafZsSRzlsphzeJPGo,spotify:track:62M9yafZsSRzlsphzeJPGo,https://api.spotify.com/v1/tracks/62M9yafZsSRzlsphzeJPGo,https://api.spotify.com/v1/audio-analysis/62M9yafZsSRzlsphzeJPGo,208205,4
253,Kurt Cobain,Montage Of Heck: The Home Recordings,5UlRowLBWdNDdO17os804M,And I Love Her,7x4b0UccXSKBWxWmjcrG2T,61,2015-11-13,124933,False,https://open.spotify.com/track/7x4b0UccXSKBWxWmjcrG2T,False,https://p.scdn.co/mp3-preview/c32580285f0629a5c0dd284b033fedc7b7a6bfa1?cid=78e434819ce74de2a9da9bd344483f65,9,acoustic,0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,audio_features,7x4b0UccXSKBWxWmjcrG2T,spotify:track:7x4b0UccXSKBWxWmjcrG2T,https://api.spotify.com/v1/tracks/7x4b0UccXSKBWxWmjcrG2T,https://api.spotify.com/v1/audio-analysis/7x4b0UccXSKBWxWmjcrG2T,124933,4
254,Drew Holcomb & The Neighbors,Medicine,68iLB1QuhpthFGPqjmjdKm,American Beauty,7K36drJq6lInkW6Kkojucp,57,2015-01-27,158013,False,https://open.spotify.com/track/7K36drJq6lInkW6Kkojucp,False,https://p.scdn.co/mp3-preview/6606e306b3979284ef6fbe2ef9830eeb58b7dce1?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.645,0.169,9,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,audio_features,7K36drJq6lInkW6Kkojucp,spotify:track:7K36drJq6lInkW6Kkojucp,https://api.spotify.com/v1/tracks/7K36drJq6lInkW6Kkojucp,https://api.spotify.com/v1/audio-analysis/7K36drJq6lInkW6Kkojucp,158014,4
255,Pigeon Pit,Shut In,2vvB2Q0Hyekckd7ic6wOrf,Nights Like These,7s7KOxwTHHnVBmtphJKWRk,55,2015-05-31,121852,True,https://open.spotify.com/track/7s7KOxwTHHnVBmtphJKWRk,False,https://p.scdn.co/mp3-preview/22b5e897ee5b2d338410552ca136cb9c367721e9?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.634,0.328,2,-13.939,1,0.132,0.868,0.0,0.119,0.88,91.772,audio_features,7s7KOxwTHHnVBmtphJKWRk,spotify:track:7s7KOxwTHHnVBmtphJKWRk,https://api.spotify.com/v1/tracks/7s7KOxwTHHnVBmtphJKWRk,https://api.spotify.com/v1/audio-analysis/7s7KOxwTHHnVBmtphJKWRk,121852,3
256,Ben Rector,Brand New,4XYWS04Kkk8X1NiUR08Cpi,"30,000 Feet",0KF5nzdiqZlxVK68MPITst,51,2015-08-28,256933,False,https://open.spotify.com/track/0KF5nzdiqZlxVK68MPITst,False,https://p.scdn.co/mp3-preview/59235f460799289fb153a2d988b65c8bfcff2f07?cid=78e434819ce74de2a9da9bd344483f65,11,acoustic,0.555,0.452,0,-9.636,1,0.0554,0.694,0.0,0.0595,0.321,179.921,audio_features,0KF5nzdiqZlxVK68MPITst,spotify:track:0KF5nzdiqZlxVK68MPITst,https://api.spotify.com/v1/tracks/0KF5nzdiqZlxVK68MPITst,https://api.spotify.com/v1/audio-analysis/0KF5nzdiqZlxVK68MPITst,256933,4
257,Kurt Cobain,Montage Of Heck: The Home Recordings (Deluxe Soundtrack),1nG8mArxQsJplIY6w50aQg,Burn The Rain,5EndcDV7pcbLO4jE2GBZwC,53,2015-11-13,76453,False,https://open.spotify.com/track/5EndcDV7pcbLO4jE2GBZwC,False,https://p.scdn.co/mp3-preview/d403d8c809b4445f4cfdca8b15bf71fb9536c9bd?cid=78e434819ce74de2a9da9bd344483f65,8,acoustic,0.504,0.415,8,-19.308,0,0.121,0.879,0.494,0.35,0.626,114.263,audio_features,5EndcDV7pcbLO4jE2GBZwC,spotify:track:5EndcDV7pcbLO4jE2GBZwC,https://api.spotify.com/v1/tracks/5EndcDV7pcbLO4jE2GBZwC,https://api.spotify.com/v1/audio-analysis/5EndcDV7pcbLO4jE2GBZwC,76453,4
258,Axel Flóvent,Forest Fires,7AabGPOL1FA2NO2ge0vtn9,Forest Fires,6Vejmu5dz6MMOnn2pIko9q,59,2015,210924,False,https://open.spotify.com/track/6Vejmu5dz6MMOnn2pIko9q,False,https://p.scdn.co/mp3-preview/226a840c99434f64c852b6f4442030ab535d804c?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.64,0.295,7,-12.255,0,0.0299,0.701,1.08e-05,0.121,0.152,117.967,audio_features,6Vejmu5dz6MMOnn2pIko9q,spotify:track:6Vejmu5dz6MMOnn2pIko9q,https://api.spotify.com/v1/tracks/6Vejmu5dz6MMOnn2pIko9q,https://api.spotify.com/v1/audio-analysis/6Vejmu5dz6MMOnn2pIko9q,210925,4
259,Brandi Carlile,The Firewatcher's Daughter,5ZpxRLVRkCZ2BXXW1KYbTB,The Eye,0Plf9mewMoYkwEvncCjfxS,47,2015-03-06,211674,False,https://open.spotify.com/track/0Plf9mewMoYkwEvncCjfxS,False,https://p.scdn.co/mp3-preview/3dbd0b251d4b7b95247e84e9c870f18a9b911d41?cid=78e434819ce74de2a9da9bd344483f65,2,acoustic,0.425,0.258,6,-9.324,1,0.036,0.736,0.0,0.0734,0.311,162.761,audio_features,0Plf9mewMoYkwEvncCjfxS,spotify:track:0Plf9mewMoYkwEvncCjfxS,https://api.spotify.com/v1/tracks/0Plf9mewMoYkwEvncCjfxS,https://api.spotify.com/v1/audio-analysis/0Plf9mewMoYkwEvncCjfxS,211674,4
260,Iron & Wine,Sing Into My Mouth,0jMBAo2pk2cEE0aJ3WseMl,This Must Be The Place,7dP4k5nDDwI1qMDoz5m0f6,51,2015-07-17,212486,False,https://open.spotify.com/track/7dP4k5nDDwI1qMDoz5m0f6,False,https://p.scdn.co/mp3-preview/f40d70ef90cbb3f5a3c7d974140f151d0666f237?cid=78e434819ce74de2a9da9bd344483f65,1,acoustic,0.634,0.419,0,-10.386,1,0.028,0.499,0.00438,0.124,0.562,118.838,audio_features,7dP4k5nDDwI1qMDoz5m0f6,spotify:track:7dP4k5nDDwI1qMDoz5m0f6,https://api.spotify.com/v1/tracks/7dP4k5nDDwI1qMDoz5m0f6,https://api.spotify.com/v1/audio-analysis/7dP4k5nDDwI1qMDoz5m0f6,212487,4
261,Brendan James,The Howl,27pcKvKFDSDLm9DK049S7V,Yellow Lines,2OTAulJdNdYoFQG2oqXtSB,46,2015-07-28,212373,False,https://open.spotify.com/track/2OTAulJdNdYoFQG2oqXtSB,False,https://p.scdn.co/mp3-preview/c154292a035c7a065871b6f461b93af9cb428c85?cid=78e434819ce74de2a9da9bd344483f65,4,acoustic,0.636,0.735,6,-5.162,1,0.0318,0.036,1.23e-06,0.0915,0.537,120.969,audio_features,2OTAulJdNdYoFQG2oqXtSB,spotify:track:2OTAulJdNdYoFQG2oqXtSB,https://api.spotify.com/v1/tracks/2OTAulJdNdYoFQG2oqXtSB,https://api.spotify.com/v1/audio-analysis/2OTAulJdNdYoFQG2oqXtSB,212373,4
262,Panucci's Pizza,All The Toppings,0kWAem2AsVbx5FSkfWX4GC,Aesthetic? (More Like Ass-Pathetic),2fTsxw433lT9uYnIH3ihDU,48,2015-08-26,198741,True,https://open.spotify.com/track/2fTsxw433lT9uYnIH3ihDU,False,https://p.scdn.co/mp3-preview/942a7157c0b4a7fb7daa83fe9da8a377a3fe6503?cid=78e434819ce74de2a9da9bd344483f65,43,acoustic,0.473,0.334,10,-6.785,1,0.0371,0.959,7.4e-05,0.28,0.412,117.441,audio_features,2fTsxw433lT9uYnIH3ihDU,spotify:track:2fTsxw433lT9uYnIH3ihDU,https://api.spotify.com/v1/tracks/2fTsxw433lT9uYnIH3ihDU,https://api.spotify.com/v1/audio-analysis/2fTsxw433lT9uYnIH3ihDU,198741,4
263,The Weepies,Sirens,4WrFUE2s54UKhR8tuHEMyi,My Little Love,0rjEEzsJ6gAqM8VcJlSKAe,48,2015-04-28,116053,False,https://open.spotify.com/track/0rjEEzsJ6gAqM8VcJlSKAe,False,https://p.scdn.co/mp3-preview/c46ae9644c7cc86f971bc7ccaf6f75963670c00d?cid=78e434819ce74de2a9da9bd344483f65,15,acoustic,0.748,0.303,7,-14.3,1,0.209,0.778,2.39e-05,0.294,0.638,153.336,audio_features,0rjEEzsJ6gAqM8VcJlSKAe,spotify:track:0rjEEzsJ6gAqM8VcJlSKAe,https://api.spotify.com/v1/tracks/0rjEEzsJ6gAqM8VcJlSKAe,https://api.spotify.com/v1/audio-analysis/0rjEEzsJ6gAqM8VcJlSKAe,116053,4
264,Panucci's Pizza,All The Toppings,0kWAem2AsVbx5FSkfWX4GC,Naruto Themed Sexting,3yoGVIY5OrRIBvNA9PYOS7,45,2015-08-26,182240,True,https://open.spotify.com/track/3yoGVIY5OrRIBvNA9PYOS7,False,https://p.scdn.co/mp3-preview/985caeb3e8bb4c926d4a3d508e62d69bf87568b1?cid=78e434819ce74de2a9da9bd344483f65,22,acoustic,0.434,0.104,7,-14.518,1,0.0342,0.823,4.55e-05,0.113,0.139,181.028,audio_features,3yoGVIY5OrRIBvNA9PYOS7,spotify:track:3yoGVIY5OrRIBvNA9PYOS7,https://api.spotify.com/v1/tracks/3yoGVIY5OrRIBvNA9PYOS7,https://api.spotify.com/v1/audio-analysis/3yoGVIY5OrRIBvNA9PYOS7,182240,3
265,Mat Kearney,JUST KIDS (Deluxe Edition),6ejKWju91wKfvjvmoBjyZg,Coming Home (Oregon),4xcArbiK3LzdpravfBkkRc,44,2015-08-21,204106,False,https://open.spotify.com/track/4xcArbiK3LzdpravfBkkRc,False,https://p.scdn.co/mp3-preview/48a85ed76105057f85b86e5f5ad9c707997e6054?cid=78e434819ce74de2a9da9bd344483f65,15,acoustic,0.65,0.755,8,-4.656,1,0.0259,0.00718,4.49e-06,0.311,0.287,108.006,audio_features,4xcArbiK3LzdpravfBkkRc,spotify:track:4xcArbiK3LzdpravfBkkRc,https://api.spotify.com/v1/tracks/4xcArbiK3LzdpravfBkkRc,https://api.spotify.com/v1/audio-analysis/4xcArbiK3LzdpravfBkkRc,204107,4
266,Sara Bareilles,What's Inside: Songs from Waitress,1s6codM2ZAB008t9GTyaEk,When He Sees Me,6GxexyfupoH665lm63C0zs,47,2015-11-06,230973,False,https://open.spotify.com/track/6GxexyfupoH665lm63C0zs,False,https://p.scdn.co/mp3-preview/4064d7d5f763413bd15d47bf5d69d097c5c39f53?cid=78e434819ce74de2a9da9bd344483f65,4,acoustic,0.706,0.493,3,-6.779,1,0.0623,0.32,0.0,0.189,0.356,119.925,audio_features,6GxexyfupoH665lm63C0zs,spotify:track:6GxexyfupoH665lm63C0zs,https://api.spotify.com/v1/tracks/6GxexyfupoH665lm63C0zs,https://api.spotify.com/v1/audio-analysis/6GxexyfupoH665lm63C0zs,230973,4
267,Trevor Hall,KALA,7LInWgnlGzdaGS8neaQoR3,You Can't Rush Your Healing,7kdJcH97qbvW7ubH6ukOTf,47,2015-01-01,351866,False,https://open.spotify.com/track/7kdJcH97qbvW7ubH6ukOTf,False,https://p.scdn.co/mp3-preview/73488de17ef07c6b7d85e8ea05086e17d717a777?cid=78e434819ce74de2a9da9bd344483f65,8,acoustic,0.57,0.296,4,-15.492,1,0.0349,0.895,0.0353,0.115,0.201,139.413,audio_features,7kdJcH97qbvW7ubH6ukOTf,spotify:track:7kdJcH97qbvW7ubH6ukOTf,https://api.spotify.com/v1/tracks/7kdJcH97qbvW7ubH6ukOTf,https://api.spotify.com/v1/audio-analysis/7kdJcH97qbvW7ubH6ukOTf,351866,4
268,Mat Kearney,JUST KIDS (Deluxe Edition),6ejKWju91wKfvjvmoBjyZg,Air I Breathe,11sV5RZfZ4FEKz0TeFnvN6,44,2015-08-21,219586,False,https://open.spotify.com/track/11sV5RZfZ4FEKz0TeFnvN6,False,https://p.scdn.co/mp3-preview/f1a701ae1e43383792c005cb5310a0c6cbcfad65?cid=78e434819ce74de2a9da9bd344483f65,14,acoustic,0.541,0.748,9,-6.28,1,0.0357,0.417,0.0,0.12,0.423,79.977,audio_features,11sV5RZfZ4FEKz0TeFnvN6,spotify:track:11sV5RZfZ4FEKz0TeFnvN6,https://api.spotify.com/v1/tracks/11sV5RZfZ4FEKz0TeFnvN6,https://api.spotify.com/v1/audio-analysis/11sV5RZfZ4FEKz0TeFnvN6,219587,4
